pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
0.125,0,True,above,7.484965307402357,TP,KLAC
0.0625,2,True,above,3.2331075507469396,SX,KLAC
0.0,0,False,above,5.255001243169188,SX,KLAC
-0.21875,3,False,above,4.563248468012584,SX,KLAC
0.03125,2,True,above,0.8128822905392938,SX,KLAC
-0.40625,7,False,above,0.2689569746269232,SX,KLAC
-0.5,6,False,above,0.7880668441783454,SX,KLAC
0.0,0,False,below,-2.5974025974025974,SX,KLAC
0.125,0,True,above,2.633729915845041,SX,KLAC
0.25,0,True,above,1.9547260094879133,TP,KLAC
-0.375,4,False,above,0.45027078695324996,SX,KLAC
0.125,1,True,above,0.8758982175346798,SX,KLAC
-0.375,3,False,above,2.8036228336783555,SX,KLAC
0.03125,1,True,above,4.660500809657927,SX,KLAC
0.0625,0,True,above,0.7761622834448647,SX,KLAC
-1.0,9,False,above,5.595268535716182,SX,KLAC
-0.125,1,False,above,7.857067035638024,SX,KLAC
-0.1875,1,False,above,5.644424853190468,SX,KLAC
-0.5,2,False,above,2.861564490299453,SX,KLAC
0.21875,2,True,above,2.3491226650915413,SX,KLAC
0.375,0,True,above,0.5319120143958422,SX,KLAC
-0.3125,3,False,above,2.6175334686339733,SX,KLAC
0.25,1,True,above,0.6933697489952403,SX,KLAC
-0.8125,3,False,above,3.30095809468353,SX,KLAC
0.75,0,True,above,4.565955660616458,TP,KLAC
0.5,0,True,above,3.98710813839488,SX,KLAC
-0.25,1,False,above,4.499342433867273,SX,KLAC
0.6875,1,True,above,4.002389411685781,TP,KLAC
0.4375,0,True,above,9.070857676760365,TP,KLAC
0.40625,0,True,above,4.030895548855455,TP,KLAC
-0.0625,1,False,above,3.533629459288088,SX,KLAC
-1.0,4,False,above,2.552010760373371,SX,KLAC
0.1875,1,True,above,2.8781777459604254,SX,KLAC
0.875,3,True,above,3.1399876258996158,TP,KLAC
0.53125,0,True,above,1.9015000272251514,SX,KLAC
0.125,1,True,above,2.941710941645224,SX,KLAC
-0.25,3,False,above,4.623021515594056,SX,KLAC
-1.0625,1,False,above,3.946716254323522,SX,KLAC
1.5625,1,True,above,4.77921230004312,TP,KLAC
0.15625,2,True,above,7.586715849450515,SX,KLAC
-3.90625,10,False,above,7.466973115218156,SX,KLAC
1.09375,2,True,above,8.870332531286495,TP,KLAC
-5.34375,8,False,above,5.039024226521523,SX,KLAC
1.78125,0,True,above,1.1540293240226145,TP,KLAC
0.15625,0,True,above,5.3506213141360295,SX,KLAC
-1.15625,4,False,above,2.775891439954801,SX,KLAC
2.25,1,True,above,4.0820293225019855,TP,KLAC
-4.34375,8,False,above,9.430837467924768,SX,KLAC
-0.9375,4,False,above,8.345454398458072,SX,KLAC
5.25,2,True,above,5.435909417539642,TP,KLAC
1.25,4,True,above,9.292850506166035,SX,KLAC
4.875,0,True,above,3.2743347299787535,TP,KLAC
0.6875,1,True,above,7.219076573980381,SX,KLAC
1.9375,0,True,above,6.227599135650134,TP,KLAC
-3.734375,9,False,above,5.51130956031204,SX,KLAC
0.9375,0,True,above,8.223093142597095,SX,KLAC
-0.25,1,False,above,6.590130665864728,SX,KLAC
-0.3125,0,False,above,9.908602573872493,SX,KLAC
0.18000030517578125,3,True,above,2.6562906820611634,SX,KLAC
-0.9900016784667969,2,False,above,3.0461193267132898,SX,KLAC
2.6800003051757812,1,True,above,0.822796779652905,TP,KLAC
0.9699974060058594,0,True,above,9.942559004397697,SX,KLAC
4.600002288818359,0,True,above,12.083848382193235,TP,KLAC
-1.3899993896484375,2,False,above,7.348019333471538,SX,KLAC
-0.75,3,False,above,9.179589178908266,SX,KLAC
-0.6499977111816406,3,False,above,6.63637591237415,SX,KLAC
1.3899993896484375,1,True,above,8.18915228046313,SX,KLAC
