ticker,break_date,entry_date,r,filter,entry,stop,risk,exit_date,exit_price,reason,pnl,realized_R,close,sma5,sma10,sma20,sma200,ret5
META,2017-10-19,2017-10-20,3,R3_core,175.5,176.02999877929688,0.529998779296875,2017-10-23,173.91000366210938,TARGET,1.589996337890625,3.0,174.55999755859375,174.99200134277345,173.65700073242186,171.0279998779297,151.73009998321533,0.011648765408790007
META,2017-11-29,2017-11-30,3,R3_core,176.85000610351562,181.9900054931641,5.139999389648466,2017-12-08,181.9900054931641,STOP,-5.139999389648466,-1.0,175.1300048828125,180.84599914550782,180.13699951171876,179.82250061035157,158.5469002532959,-0.037006464890311785
META,2017-12-29,2018-01-02,3,R3_core,177.67999267578125,178.85000610351562,1.170013427734375,2018-01-02,178.85000610351562,STOP,-1.170013427734375,-1.0,176.4600067138672,177.03800048828126,178.10399932861327,177.41650009155273,162.8102001953125,-0.005578981411105688
META,2018-01-12,2018-01-16,3,R3_core,181.5,187.1000061035156,5.600006103515597,2018-01-23,187.1000061035156,STOP,-5.600006103515597,-1.0,179.3699951171875,186.2259979248047,184.48600006103516,181.3914993286133,164.83980026245118,-0.04003216880915772
META,2019-06-25,2019-06-26,3,R3_core,189.5399932861328,193.13999938964844,3.600006103515625,2019-06-27,193.13999938964844,STOP,-3.600006103515625,-1.0,188.83999633789065,189.91799926757812,186.09099884033202,179.9,161.95289962768555,0.0019631512431215192
META,2019-10-18,2019-10-21,3,R3_core,187.0399932861328,191.4900054931641,4.450012207031278,2019-10-29,191.69000244140625,GAP_STOP,-4.6500091552734375,-1.04494301115088,185.8500061035156,187.59200134277344,183.9460006713867,181.79450149536132,178.29369972229003,0.00901245257672123
META,2019-11-26,2019-11-27,3,R3_core,199.8999938964844,200.1499938964844,0.25,2019-11-27,200.1499938964844,STOP,-0.25,-1.0,198.97000122070312,198.60399780273437,197.1179992675781,194.53149948120117,183.66494956970215,-0.001756000856182438
META,2020-06-11,2020-06-12,3,R3_core,229.8999938964844,235.27999877929688,5.380004882812472,2020-06-16,237.13999938964844,GAP_STOP,-7.240005493164034,-1.3457247067365525,224.42999267578125,232.39999694824218,230.81699829101564,226.95,195.57440017700196,-0.00821954423764415
META,2020-10-28,2020-10-29,3,R3_core,276.54998779296875,278.7900085449219,2.240020751953125,2020-10-29,278.7900085449219,STOP,-2.240020751953125,-1.0,267.6700134277344,278.1960021972656,273.1320007324219,269.56200256347654,226.2548007965088,-0.03967996671566254
META,2021-01-28,2021-01-29,3,R3_core,265.29998779296875,286.7900085449219,21.490020751953125,2021-02-26,257.6199951171875,TIME,7.67999267578125,0.3573748375781932,265.0,274.3400024414062,267.01500244140624,265.7140007019043,252.31640045166014,-0.028841555531994745
META,2023-08-03,2023-08-04,3,R3_core,314.9599914550781,315.95001220703125,0.990020751953125,2023-08-04,315.95001220703125,STOP,-0.990020751953125,-1.0,313.19000244140625,318.8580017089844,308.4910003662109,307.0324996948242,194.65739990234374,0.0047480383269697946
META,2023-10-13,2023-10-16,3,R3_core,318.6400146484375,325.04998779296875,6.40997314453125,2023-10-18,325.04998779296875,STOP,-6.40997314453125,-1.0,314.69000244140625,321.3739990234375,314.0429992675781,307.2114974975586,241.68245002746582,-0.002345972962487508
META,2024-01-31,2024-02-01,3,R3_core,393.94000244140625,399.5700073242187,5.630004882812443,2024-02-01,399.5700073242187,STOP,-5.630004882812443,-1.0,390.1400146484375,395.7080017089844,389.58000488281255,375.2945022583008,303.54820037841796,-0.0014333185080553923
META,2024-03-11,2024-03-12,3,R3_core,493.260009765625,501.3800048828125,8.1199951171875,2024-03-12,501.3800048828125,STOP,-8.1199951171875,-1.0,483.5899963378906,497.6080017089844,494.972998046875,485.0529983520508,336.7623999786377,-0.029306100146465286
META,2024-03-25,2024-03-26,3,R3_core,505.1300048828125,507.2200012207031,2.089996337890625,2024-03-26,507.2200012207031,STOP,-2.089996337890625,-1.0,503.0199890136719,504.4239929199219,499.0349975585938,497.0039978027344,348.5015998840332,0.012153362094697862
META,2024-10-10,2024-10-11,3,R3_core,584.8300170898438,590.22998046875,5.39996337890625,2024-10-11,590.22998046875,STOP,-5.39996337890625,-1.0,583.8300170898438,589.5900146484375,581.9800048828125,566.8155029296875,484.35205017089845,0.001818895143999244
META,2024-12-13,2024-12-16,3,R3_core,629.97998046875,631.0800170898438,1.10003662109375,2024-12-16,631.0800170898438,STOP,-1.10003662109375,-1.0,620.3499755859375,623.3419921875,616.9670043945313,590.4580078125,522.3318507385254,-0.00548286041044832
META,2025-02-21,2025-02-24,3,R3_core,686.280029296875,703.8699951171875,17.5899658203125,2025-03-04,633.5101318359375,TARGET,52.7698974609375,3.0,683.5499877929688,707.0400024414063,714.0860046386719,699.6870025634765,557.8020506286621,-0.06177941407221599
META,2025-06-18,2025-06-20,3,R3_core,700.75,701.5900268554688,0.84002685546875,2025-06-20,701.5900268554688,STOP,-0.84002685546875,-1.0,695.77001953125,694.2699951171875,694.4280029296875,672.3775024414062,604.2717510986328,0.0023482364485758467
META,2025-09-23,2025-09-24,3,R3_core,757.5,770.5999755859375,13.0999755859375,2025-10-01,718.2000732421875,TARGET,39.2999267578125,3.0,755.4000244140625,770.9819946289062,765.7080017089844,756.9815002441406,662.4834002685546,-0.03029521898066434
MMM,2000-12-12,2000-12-13,3,R3_core,47.65886306762695,47.972408294677734,0.31354522705078125,2000-12-13,47.972408294677734,STOP,-0.31354522705078125,-1.0,47.60660552978515,48.150083160400385,45.86642913818359,43.03668422698975,37.82870000839233,-0.023579855481081546
MMM,2001-03-12,2001-03-13,3,R3_core,47.198997497558594,48.82942962646485,1.630432128906257,2001-03-22,42.30770111083982,TARGET,4.891296386718771,3.0,46.73912811279297,47.707357025146486,47.218227005004884,47.076086616516115,40.92119050979614,-0.0035651606753945853
MMM,2001-12-10,2001-12-11,3,R3_core,48.620399475097656,49.33110427856445,0.7107048034667969,2001-12-17,49.33110427856445,STOP,-0.7107048034667969,-1.0,48.323577880859375,49.16471557617187,48.59991607666016,48.36475734710693,46.30817314147949,0.015104928682344143
MMM,2002-03-20,2002-03-21,3,R3_core,50.1672248840332,50.840301513671875,0.6730766296386719,2002-03-28,48.14799499511719,TARGET,2.0192298889160156,3.0,50.12541961669922,50.651337432861325,50.573578643798825,50.30204849243164,46.78549333572388,0.003347296373058528
MMM,2002-04-12,2002-04-15,3,R3_core,51.337791442871094,52.04849624633789,0.7107048034667969,2002-04-16,52.04849624633789,STOP,-0.7107048034667969,-1.0,51.09531784057617,51.81856231689453,50.12374610900879,49.815426635742185,46.72368314743042,0.0023784384251837043
MMM,2002-05-20,2002-05-21,3,R3_core,53.63712310791016,54.27257537841797,0.6354522705078054,2002-06-04,51.73076629638675,TARGET,1.9063568115234162,3.0,53.61204147338867,54.11454849243164,53.48578567504883,52.95422229766846,47.3992684173584,-0.0020233524153157045
MMM,2002-11-11,2002-11-12,3,R3_core,52.909698486328125,53.63712310791016,0.7274246215820384,2002-11-12,53.63712310791016,STOP,-0.7274246215820384,-1.0,52.82608795166016,53.72742538452148,53.46780967712402,53.174749565124515,50.99335292816162,-0.015120780333768402
MMM,2003-07-29,2003-07-30,3,R3_core,58.344482421875,58.89213943481445,0.5476570129394531,2003-07-31,58.89213943481445,STOP,-0.5476570129394531,-1.0,58.340301513671875,58.53093566894531,56.820651626586915,55.40823554992676,53.21490396499634,0.013803140599794483
MMM,2003-10-15,2003-10-16,3,R3_core,61.705684661865234,62.50836181640625,0.8026771545410156,2003-10-20,63.294315338134766,GAP_STOP,-1.5886306762695312,-1.9791651815205045,61.622074127197266,62.051840209960936,61.397993850708005,60.28490810394287,55.05284284591675,0.013755161464562349
MMM,2003-12-10,2003-12-11,3,R3_core,67.88461303710938,68.65384674072266,0.7692337036132812,2003-12-15,69.01337432861328,GAP_STOP,-1.1287612915039062,-1.4673840813290355,67.67558288574219,68.05183868408203,67.62792663574218,66.52173919677735,57.611162204742435,-0.0006174053786824896
MMM,2003-12-24,2003-12-26,3,R3_core,70.5100326538086,70.81103515625,0.30100250244140625,2003-12-31,70.81103515625,STOP,-0.30100250244140625,-1.0,70.43478393554688,70.50167236328124,69.62792663574218,68.62792663574218,58.50635450363159,0.00934582300247544
MMM,2005-12-06,2005-12-07,3,R3_core,65.55184173583984,65.80267333984375,0.25083160400390625,2005-12-07,65.80267333984375,STOP,-0.25083160400390625,-1.0,64.966552734375,65.74749145507812,65.5894645690918,65.15342845916749,64.23160514831542,-0.008296132629114106
MMM,2007-05-24,2007-05-25,3,R3_core,73.20233917236328,74.4397964477539,1.237457275390625,2007-06-22,72.26588439941406,TIME,0.9364547729492188,0.7567572566524452,72.86788940429688,73.04849243164062,72.41304168701171,71.33820991516113,64.50100317001343,0.0055382332231666
MMM,2007-07-20,2007-07-23,3,R3_core,75.76087188720703,76.42976379394531,0.6688919067382812,2007-07-23,76.42976379394531,STOP,-0.6688919067382812,-1.0,75.42642211914062,76.05518493652343,75.0978271484375,73.97617149353027,67.11835269927978,-0.0001108482847037573
MMM,2009-10-16,2009-10-19,3,R3_core,63.770904541015625,64.38127136230469,0.6103668212890625,2009-10-19,64.38127136230469,STOP,-0.6103668212890625,-1.0,63.56187438964844,63.35953216552734,62.561873245239255,62.17809352874756,50.31408849716186,0.01726218734309759
MMM,2009-10-26,2009-10-27,3,R3_core,64.37290954589844,65.72742462158203,1.3545150756835938,2009-11-11,65.72742462158203,STOP,-1.3545150756835938,-1.0,64.23076629638672,64.5,64.05016746520997,62.81312713623047,50.777131958007814,0.006551304423408233
MMM,2009-12-03,2009-12-04,3,R3_core,64.86621856689453,65.76923370361328,0.90301513671875,2009-12-07,65.76923370361328,STOP,-0.90301513671875,-1.0,64.5066909790039,64.94648895263671,64.84281005859376,64.74372882843018,53.4847406578064,-0.009754856668959477
MMM,2009-12-17,2009-12-18,3,R3_core,67.55852508544922,68.26087188720703,0.7023468017578125,2009-12-21,68.26087188720703,STOP,-0.7023468017578125,-1.0,67.28260803222656,68.31939849853515,67.0760871887207,65.95944862365722,54.949958095550535,-0.00260284011997447
MMM,2009-12-31,2010-01-04,3,R3_core,69.4732437133789,70.3010025024414,0.8277587890625,2010-01-06,70.3010025024414,STOP,-0.8277587890625,-1.0,69.1220703125,69.6822738647461,68.87290878295899,67.83570213317871,56.31128749847412,0.005840110380795016
MMM,2010-09-23,2010-09-24,3,R3_core,72.24916076660156,72.533447265625,0.2842864990234375,2010-09-24,72.533447265625,STOP,-0.2842864990234375,-1.0,71.51337432861328,72.27257385253907,71.50083541870117,69.74665603637695,68.91287609100341,0.00682750870638138
MMM,2011-01-25,2011-01-26,3,R3_core,74.06354522705078,74.83277893066406,0.7692337036132812,2011-01-26,74.83277893066406,STOP,-0.7692337036132812,-1.0,73.99665832519531,74.26588592529296,73.97909622192383,73.19314308166504,70.72642120361328,0.004084503484468538
MMM,2011-04-18,2011-04-19,3,R3_core,76.63043212890625,76.87290954589844,0.2424774169921875,2011-04-19,76.87290954589844,STOP,-0.2424774169921875,-1.0,76.46321105957031,77.3311050415039,77.74749221801758,77.56061897277831,72.96028411865234,-0.025053291784888798
MMM,2011-07-11,2011-07-12,3,R3_core,81.19564819335938,81.24581909179688,0.0501708984375,2011-07-12,81.24581909179688,STOP,-0.0501708984375,-1.0,80.73578643798828,81.19230804443359,79.88545227050781,78.41680603027343,75.39034278869629,-0.0011378807534950797
MMM,2012-01-31,2012-02-01,3,R3_core,73.17726135253906,73.47826385498047,0.30100250244140625,2012-02-01,73.47826385498047,STOP,-0.30100250244140625,-1.0,72.5,72.83779296875,72.20986557006836,71.17558479309082,71.16070232391357,0.009077183777239206
MMM,2012-03-20,2012-03-21,3,R3_core,74.76588439941406,75.02508544921875,0.2592010498046875,2012-03-22,73.98828125,TARGET,0.7776031494140625,3.0,74.70735931396484,74.83612213134765,73.81187362670899,73.4577766418457,70.22408031463623,0.006760544207615515
MMM,2012-10-09,2012-10-10,3,R3_core,78.55351257324219,79.67391204833984,1.1203994750976562,2012-10-23,75.19231414794922,TARGET,3.3611984252929688,3.0,78.54515075683594,79.0100341796875,78.35618743896484,78.10117073059082,73.9153430557251,0.004276266084284774
MMM,2013-01-11,2013-01-14,3,R3_core,80.60200500488281,80.81939697265625,0.2173919677734375,2013-01-14,80.81939697265625,STOP,-0.2173919677734375,-1.0,80.50167083740234,80.36287536621094,79.43311004638672,78.6300163269043,75.2604934310913,0.009541717602932431
MMM,2013-03-18,2013-03-19,3,R3_core,88.48662567138672,88.59532165527344,0.10869598388671875,2013-03-19,88.59532165527344,STOP,-0.10869598388671875,-1.0,88.13545227050781,88.30267486572265,88.06187362670899,87.18603744506837,78.0644649887085,-0.003780379093452413
MMM,2013-05-31,2013-06-03,3,R3_core,92.55852508544922,93.8210678100586,1.262542724609375,2013-06-17,93.8210678100586,STOP,-1.262542724609375,-1.0,92.1989974975586,92.75585327148437,92.89297714233399,92.2633773803711,82.27880447387696,-0.001268011289209503
MMM,2013-09-20,2013-09-23,3,R3_core,100.69397735595705,101.94815826416016,1.2541809082031108,2013-10-17,101.94815826416016,STOP,-1.2541809082031108,-1.0,100.34281158447266,100.67391204833984,99.65468139648438,97.44606971740723,89.67897171020508,0.011888725987120319
MMM,2014-01-02,2014-01-03,3,R3_core,115.69397735595705,116.6220703125,0.9280929565429545,2014-01-13,112.90969848632818,TARGET,2.7842788696288636,3.0,115.4933090209961,116.2943130493164,115.23076858520508,110.99540061950684,97.92596153259278,0.008321785566699269
MMM,2014-02-19,2014-02-20,3,R3_core,109.23912811279295,110.96154022216795,1.722412109375,2014-02-24,110.96154022216795,STOP,-1.722412109375,-1.0,109.16387939453124,109.54180450439453,108.89046783447266,108.67976570129395,101.50539283752441,-0.00320662221233603
MMM,2014-03-10,2014-03-11,3,R3_core,111.81438446044922,112.10702514648438,0.29264068603515625,2014-03-11,110.93646240234375,TARGET,0.8779220581054688,3.0,111.6722412109375,111.75251007080078,111.65133972167969,110.63628845214843,102.74561038970947,0.010211016446438625
MMM,2014-05-06,2014-05-07,3,R3_core,117.04013061523438,117.41638946533205,0.37625885009767046,2014-05-07,117.41638946533205,STOP,-0.37625885009767046,-1.0,116.46321105957033,117.0434783935547,115.87792663574218,114.64005012512207,106.76559371948242,0.012649943188361767
MMM,2014-06-11,2014-06-12,3,R3_core,121.19564819335938,121.21237182617188,0.0167236328125,2014-06-12,121.14547729492188,TARGET,0.0501708984375,3.0,120.74414825439452,120.91137084960937,120.02173919677735,118.98202323913574,109.41634616851806,0.015113189691655649
MMM,2014-07-17,2014-07-18,3,R3_core,120.25919342041016,121.79766082763672,1.5384674072265625,2014-07-22,121.79766082763672,STOP,-1.5384674072265625,-1.0,120.0167236328125,121.08361358642578,121.03093795776367,120.75501708984375,112.20614562988281,-0.0024324015648490294
MMM,2014-12-26,2014-12-29,3,R3_core,139.0468292236328,140.3093719482422,1.262542724609375,2015-01-05,135.2592010498047,TARGET,3.787628173828125,3.0,139.0133819580078,139.27090454101562,136.43478393554688,135.30727462768556,121.1052677154541,0.005807605994274212
MMM,2015-03-04,2015-03-05,3,R3_core,139.8076934814453,140.6856231689453,0.8779296875,2015-03-06,137.1739044189453,TARGET,2.6337890625,3.0,139.76588439941406,141.168896484375,140.98829345703126,139.8394645690918,126.41680599212647,-0.010243347718416618
MMM,2015-04-01,2015-04-02,3,R3_core,136.6053466796875,137.6421356201172,1.0367889404296875,2015-04-06,137.6421356201172,STOP,-1.0367889404296875,-1.0,135.88629150390625,137.05852966308595,137.70150451660157,137.68060226440429,128.26141300201417,-0.0011062995362919326
MMM,2015-04-17,2015-04-20,3,R3_core,136.28762817382812,138.19398498535156,1.9063568115234375,2015-04-20,138.19398498535156,STOP,-1.9063568115234375,-1.0,135.2090301513672,138.1053497314453,138.60284271240235,138.03260879516603,129.25125415802003,-0.0320823090488942
MMM,2016-04-20,2016-04-21,3,R3_core,141.27926635742188,142.5167236328125,1.237457275390625,2016-05-11,142.5167236328125,STOP,-1.237457275390625,-1.0,141.25418090820312,141.3177276611328,140.64214019775392,139.6910545349121,127.52880416870117,0.002076086362335028
MMM,2016-05-13,2016-05-16,3,R3_core,140.88629150390625,142.45819091796875,1.5718994140625,2016-05-26,142.45819091796875,STOP,-1.5718994140625,-1.0,140.73577880859375,141.64214172363282,141.06605377197266,140.8574417114258,128.54397987365724,-0.003375008941601809
MMM,2016-07-21,2016-07-22,3,R3_core,150.85284423828125,151.80601501464844,0.9531707763671875,2016-07-26,147.9933319091797,TARGET,2.8595123291015625,3.0,150.7190704345703,151.40970153808593,150.48746032714843,147.47826080322267,134.08749984741212,-0.003537822693030712
MMM,2016-12-14,2016-12-15,3,R3_core,148.21070861816406,149.99163818359375,1.7809295654296875,2016-12-21,149.99163818359375,STOP,-1.7809295654296875,-1.0,147.6588592529297,148.73578491210938,146.65300903320312,145.39674072265626,143.78825256347656,0.0031241341070173956
MMM,2017-03-21,2017-03-22,3,R3_core,160.78594970703125,161.7809295654297,0.9949798583984375,2017-04-13,157.80101013183594,TARGET,2.9849395751953125,3.0,160.64381408691406,160.36956481933595,159.82274169921874,158.54640426635743,147.8990805053711,0.009457280052774353
MMM,2017-05-01,2017-05-02,3,R3_core,163.17726135253906,163.65383911132812,0.4765777587890625,2017-05-02,163.65383911132812,STOP,-0.4765777587890625,-1.0,162.88461303710938,163.35785827636718,161.69063568115234,160.256689453125,150.1370822906494,0.0029860871321827354
MMM,2017-06-06,2017-06-07,3,R3_core,172.01504516601562,172.7926483154297,0.7776031494140625,2017-06-09,172.7926483154297,STOP,-0.7776031494140625,-1.0,171.74749755859375,171.76421203613282,169.31605224609376,166.9260025024414,152.22525108337402,0.014671005778470914
MMM,2017-09-20,2017-09-21,3,R3_core,176.33779907226562,177.7592010498047,1.4214019775390625,2017-09-26,177.7592010498047,STOP,-1.4214019775390625,-1.0,176.01170349121094,177.69397888183593,175.7065200805664,172.58988265991212,162.75066902160646,0.004868975751033844
MMM,2017-10-11,2017-10-12,3,R3_core,181.1036834716797,181.32107543945312,0.2173919677734375,2017-10-12,181.32107543945312,STOP,-0.2173919677734375,-1.0,181.02842712402344,181.07525024414062,179.4423080444336,178.1429756164551,165.0207357788086,-4.618849271020853e-05
MMM,2018-02-28,2018-03-01,3,R3_core,197.4498291015625,202.57525634765625,5.12542724609375,2018-03-12,202.57525634765625,STOP,-5.12542724609375,-1.0,196.9147186279297,199.57358093261718,197.67893066406248,197.10535049438477,184.62742446899415,0.01434234946314139
MMM,2019-02-26,2019-02-27,3,R3_core,175.25083923339844,176.9147186279297,1.66387939453125,2019-03-06,170.2592010498047,TARGET,4.99163818359375,3.0,175.06689453125,174.851171875,174.25585479736327,170.74623947143556,168.24017578125,0.004654277676279683
MMM,2019-04-09,2019-04-10,3,R3_core,177.60870361328125,179.59866333007812,1.989959716796875,2019-04-12,179.84950256347656,GAP_STOP,-2.2407989501953125,-1.1260524176852178,177.2240753173828,179.02174072265626,177.0978271484375,175.19816131591796,169.0610787963867,-0.0008014540420391292
MMM,2021-03-23,2021-03-24,3,R3_core,157.5501708984375,160.2926483154297,2.7424774169921875,2021-03-24,160.2926483154297,STOP,-2.7424774169921875,-1.0,157.466552734375,158.16220703125,156.86789245605468,153.11663742065429,140.48984146118164,0.007920786277070269
MMM,2021-03-31,2021-04-01,3,R3_core,161.58026123046875,162.56689453125,0.98663330078125,2021-04-05,162.56689453125,STOP,-0.98663330078125,-1.0,161.1036834716797,162.3812713623047,160.47157287597656,157.24289245605468,141.32295192718504,0.010435784239462231
MMM,2024-01-03,2024-01-04,3,R3_core,90.36788940429688,91.52173614501952,1.153846740722642,2024-01-05,91.52173614501952,STOP,-1.153846740722642,-1.0,90.12541961669922,91.22742462158203,89.92140426635743,88.47784271240235,83.85974082946777,-0.0029599118432598326
MMM,2024-07-09,2024-07-10,3,R3_core,99.80999755859376,101.45999908447266,1.650001525878892,2024-07-10,101.45999908447266,STOP,-1.650001525878892,-1.0,99.69000244140624,101.07000122070312,101.48200073242188,101.43950042724609,87.07555191040039,-0.009144202001432733
MMM,2025-05-21,2025-05-22,3,R3_core,149.72000122070312,153.1699981689453,3.4499969482421875,2025-06-20,144.02999877929688,TIME,5.69000244140625,1.6492775288700967,149.39999389648438,151.90799865722656,149.22100067138672,144.0535011291504,137.36329986572267,0.010278529642167689
MMM,2025-10-29,2025-10-30,3,R3_core,165.00999450683594,168.0,2.9900054931640625,2025-10-30,168.0,STOP,-2.9900054931640625,-1.0,164.6300048828125,167.99200134277345,163.26600036621093,158.80550079345704,149.76595024108886,-0.015547395270897546
MMM,2026-01-20,2026-01-21,3,R3_core,157.1199951171875,167.7899932861328,10.669998168945312,2026-02-06,167.7899932861328,STOP,-10.669998168945312,-1.0,156.1199951171875,166.88600158691406,166.19700317382814,163.74300231933594,154.42915061950683,-0.07038232197443672
MMM,2026-01-26,2026-01-27,3,R3_core,159.64999389648438,162.86000061035156,3.2100067138671875,2026-02-04,162.86000061035156,STOP,-3.2100067138671875,-1.0,159.52000427246094,158.96600036621095,164.10800170898438,163.55600280761718,155.01090057373048,-0.049344449515551614
MP,2021-08-04,2021-08-05,3,R3_core,35.75,37.61000061035156,1.8600006103515625,2021-08-06,38.0,GAP_STOP,-2.25,-1.2096770224041609,35.630001068115234,37.27599945068359,36.452999877929685,35.767499923706055,30.74449990749359,-0.022496561801391035
MRK,2000-10-04,2000-10-05,3,R3_core,70.72996520996094,71.56488800048828,0.8349227905273438,2000-10-05,71.56488800048828,STOP,-0.8349227905273438,-1.0,70.19322204589844,70.4437026977539,69.44775848388672,67.01529731750489,66.142652759552,0.009433881529213872
MRK,2002-11-26,2002-11-27,3,R3_core,56.488548278808594,57.25190734863281,0.7633590698242188,2002-11-27,57.25190734863281,STOP,-0.7633590698242188,-1.0,55.935115814208984,56.15648880004883,54.44084014892578,53.34685134887695,50.51164127349853,0.017531693741526855
MRK,2006-02-02,2006-02-03,3,R3_core,32.91984558105469,33.139312744140625,0.2194671630859375,2006-02-06,32.261444091796875,TARGET,0.6584014892578125,3.0,32.270992279052734,32.85114440917969,32.265266799926756,32.03244247436523,29.30448462486267,-0.003829176658720179
MRK,2006-02-23,2006-02-24,3,R3_core,33.91221237182617,34.064884185791016,0.15267181396484375,2006-02-24,33.45419692993164,TARGET,0.45801544189453125,3.0,33.788169860839844,34.15076370239258,33.57538185119629,33.11832046508789,29.3539121055603,0.0034004546551857917
MRK,2006-03-31,2006-04-03,3,R3_core,33.845420837402344,34.274810791015625,0.42938995361328125,2006-04-05,34.274810791015625,STOP,-0.42938995361328125,-1.0,33.61641311645508,34.0286262512207,34.19274787902832,33.80391216278076,29.709112539291382,-0.022746112455479417
MRK,2007-01-22,2007-01-23,3,R3_core,43.44465637207031,43.8072509765625,0.3625946044921875,2007-01-23,43.8072509765625,STOP,-0.3625946044921875,-1.0,43.225189208984375,43.24427490234375,42.742366027832034,42.17938938140869,38.05658390045166,0.01138646373763419
MRK,2007-05-10,2007-05-11,3,R3_core,48.75954055786133,49.4942741394043,0.7347335815429688,2007-05-11,49.4942741394043,STOP,-0.7347335815429688,-1.0,48.74045944213867,49.4885498046875,49.27290077209473,48.96660327911377,42.15562976837158,-0.009117316938438425
MRK,2007-08-03,2007-08-06,3,R3_core,48.85496139526367,49.35114669799805,0.496185302734375,2007-08-07,49.35114669799805,STOP,-0.496185302734375,-1.0,47.98664093017578,48.229007720947266,48.87786293029785,48.19847354888916,44.90591600418091,0.003391830842855992
MRK,2007-09-28,2007-10-01,3,R3_core,49.61832046508789,49.86641311645508,0.2480926513671875,2007-10-01,49.86641311645508,STOP,-0.2480926513671875,-1.0,49.32251739501953,49.72328186035156,49.168893051147464,48.36688919067383,45.98721376419067,-0.002508694565395153
MRK,2007-10-08,2007-10-09,3,R3_core,50.77289962768555,51.125953674316406,0.3530540466308594,2007-10-09,51.125953674316406,STOP,-0.3530540466308594,-1.0,50.71564865112305,50.24618301391602,50.056297302246094,49.14265251159668,46.243988571166994,0.013732601208536588
MRK,2009-12-11,2009-12-14,3,R3_core,35.5629768371582,35.67748260498047,0.11450576782226562,2009-12-14,35.67748260498047,STOP,-0.11450576782226562,-1.0,35.372135162353516,35.26908416748047,35.13072547912598,34.4370231628418,27.899427480697632,0.010081652122980289
MRK,2010-03-03,2010-03-04,3,R3_core,35.582061767578125,36.11641311645508,0.5343513488769531,2010-03-16,36.11641311645508,STOP,-0.5343513488769531,-1.0,35.5057258605957,35.36641311645508,35.368320846557616,35.365935516357425,31.145038223266603,0.007581969032129043
MRK,2010-09-29,2010-09-30,3,R3_core,35.5057258605957,35.553436279296875,0.047710418701171875,2010-09-30,35.553436279296875,STOP,-0.047710418701171875,-1.0,35.41984558105469,35.400762939453124,35.16030578613281,34.74666042327881,34.459541940689085,0.004328897568100842
MRK,2010-10-07,2010-10-08,3,R3_core,35.13358688354492,35.67748260498047,0.5438957214355469,2010-10-13,35.67748260498047,STOP,-0.5438957214355469,-1.0,35.02862548828125,35.08778610229492,35.25858764648437,35.069179725646975,34.43463736534119,-0.002716681230788831
MRK,2011-01-11,2011-01-12,3,R3_core,35.49618148803711,35.610687255859375,0.11450576782226562,2011-01-13,35.15266418457031,TARGET,0.3435173034667969,3.0,35.257633209228516,35.328243255615234,34.901716995239255,34.8244270324707,33.90892159461975,0.01650614050378918
MRK,2011-07-11,2011-07-12,3,R3_core,34.10305404663086,34.3129768371582,0.20992279052734375,2011-07-12,34.3129768371582,STOP,-0.20992279052734375,-1.0,34.04580307006836,34.07442779541016,33.77671813964844,33.74284362792969,33.45992351531982,0.0022471917683000164
MRK,2011-12-28,2011-12-29,3,R3_core,35.877864837646484,36.068702697753906,0.19083786010742188,2011-12-30,36.068702697753906,STOP,-0.19083786010742188,-1.0,35.71564865112305,35.872137451171874,35.27480888366699,34.54818706512451,32.656631565093996,0.009711415134903367
MRK,2012-06-18,2012-06-19,3,R3_core,37.16603088378906,37.270992279052734,0.10496139526367188,2012-06-19,37.270992279052734,STOP,-0.10496139526367188,-1.0,37.07061004638672,36.990457916259764,36.68797760009765,36.22376022338867,34.8028627204895,0.009877804619161212
MRK,2013-05-29,2013-05-30,3,R3_core,44.86641311645508,45.343509674072266,0.4770965576171875,2013-05-31,45.343509674072266,STOP,-0.4770965576171875,-1.0,44.72328186035156,44.979006958007815,44.59160232543945,44.079675102233885,42.31555337905884,-0.00971897718076431
MRK,2013-09-12,2013-09-13,3,R3_core,45.6870231628418,45.78244400024414,0.09542083740234375,2013-09-13,45.78244400024414,STOP,-0.09542083740234375,-1.0,45.65839767456055,45.64885559082031,45.41889343261719,45.40171737670899,43.399618263244626,0.007156411950560937
MRK,2014-01-29,2014-01-30,3,R3_core,50.0572509765625,50.41984558105469,0.3625946044921875,2014-01-30,50.41984558105469,STOP,-0.3625946044921875,-1.0,49.818702697753906,49.84542007446289,49.74618377685547,48.93940830230713,45.78234729766846,0.016747795719836533
MRK,2014-04-07,2014-04-08,3,R3_core,52.74809265136719,53.58778762817383,0.8396949768066406,2014-04-09,53.58778762817383,STOP,-0.8396949768066406,-1.0,52.66221237182617,53.50190811157226,53.438930892944335,53.32395000457764,47.704914054870606,-0.027831595107145612
MRK,2014-04-14,2014-04-15,3,R3_core,53.23473358154297,54.13167953491211,0.8969459533691406,2014-04-16,54.13167953491211,STOP,-0.8969459533691406,-1.0,53.024810791015625,53.33587875366211,53.41889343261719,53.23950386047363,47.92375949859619,0.006885362442225151
MRK,2014-07-07,2014-07-08,3,R3_core,55.97328186035156,56.917938232421875,0.9446563720703125,2014-08-04,54.446563720703125,TIME,1.5267181396484375,1.6161624319565815,55.83969497680664,55.94084014892578,55.77003860473633,55.725668334960936,50.55119277954102,0.01720841074313051
