ticker,status,cik,company_title,output_path
TVACU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVACU.json
TVACW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVACW.json
TVAI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVAI.json
TVAIR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVAIR.json
TVAIU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVAIU.json
TVGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVGN.json
TVGNW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVGNW.json
TVRD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVRD.json
TVTX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TVTX.json
TW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TW.json
TWAV,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWAV.json
TWFG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWFG.json
TWG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWG.json
TWI,fetched,899751,TITAN INTERNATIONAL INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWI.json
TWIN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWIN.json
TWLV,fetched,2052243,Twelve Seas Investment Co III/Cayman,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWLV.json
TWLVR,fetched,2052243,Twelve Seas Investment Co III/Cayman,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWLVR.json
TWO,fetched,1465740,TWO HARBORS INVESTMENT CORP.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWO.json
TWST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TWST.json
TXG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TXG.json
TXMD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TXMD.json
TXN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TXN.json
TXNM,fetched,1108426,TXNM ENERGY INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TXNM.json
TXRH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TXRH.json
TXT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TXT.json
TYGO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TYGO.json
TYL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TYL.json
TYRA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TYRA.json
TZOO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_TZOO.json
UAL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UAL.json
UAMY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UAMY.json
UBCP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UBCP.json
UBER,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UBER.json
UBFO,no_sec_ticker_match,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UBFO.json
UBSI,fetched,729986,UNITED BANKSHARES INC/WV,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UBSI.json
UBXG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UBXG.json
UCAR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UCAR.json
UCB,fetched,857855,UNITED COMMUNITY BANKS INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UCB.json
UCBI,no_sec_ticker_match,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UCBI.json
UCL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UCL.json
UCTT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UCTT.json
UDMY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UDMY.json
UDR,fetched,74208,"UDR, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UDR.json
UE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UE.json
UEC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UEC.json
UEIC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UEIC.json
UFCS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UFCS.json
UFG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UFG.json
UFPI,fetched,912767,UFP INDUSTRIES INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UFPI.json
UFPT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UFPT.json
UG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UG.json
UGRO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UGRO.json
UHG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UHG.json
UHGWW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UHGWW.json
UHS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UHS.json
UHT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UHT.json
UIS,fetched,746838,UNISYS CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UIS.json
UK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UK.json
ULBI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ULBI.json
ULCC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ULCC.json
ULH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ULH.json
ULTA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ULTA.json
ULY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ULY.json
UMBF,fetched,101382,UMB FINANCIAL CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UMBF.json
UMBFO,fetched,101382,UMB FINANCIAL CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UMBFO.json
UMH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UMH.json
UNB,fetched,706863,UNION BANKSHARES INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNB.json
UNCY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNCY.json
UNF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNF.json
UNFI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNFI.json
UNH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNH.json
UNIT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNIT.json
UNP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNP.json
UNTY,fetched,920427,UNITY BANCORP INC /NJ/,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UNTY.json
UOKA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UOKA.json
UONE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UONE.json
UONEK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UONEK.json
UPB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPB.json
UPBD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPBD.json
UPC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPC.json
UPLD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPLD.json
UPS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPS.json
UPST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPST.json
UPWK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPWK.json
UPXI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UPXI.json
URBN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_URBN.json
URGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_URGN.json
URI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_URI.json
UROY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UROY.json
USAR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USAR.json
USAU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USAU.json
USB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USB.json
USCB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USCB.json
USCF,no_sec_ticker_match,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USCF.json
USD,no_sec_ticker_match,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USD.json
USEA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USEA.json
USEG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USEG.json
USGO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USGO.json
USGOW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USGOW.json
USIO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USIO.json
USLM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USLM.json
USNA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USNA.json
USPH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_USPH.json
UTHR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UTHR.json
UTI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UTI.json
UTL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UTL.json
UTMD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UTMD.json
UTSI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UTSI.json
UTZ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UTZ.json
UUUU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UUUU.json
UVE,fetched,891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UVE.json
UVSP,fetched,102212,UNIVEST FINANCIAL Corp,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UVSP.json
UVV,fetched,102037,UNIVERSAL CORP /VA/,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UVV.json
UXIN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UXIN.json
UYSC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UYSC.json
UYSCR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UYSCR.json
UYSCU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_UYSCU.json
V,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_V.json
VABK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VABK.json
VAC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VAC.json
VACH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VACH.json
VACHW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VACHW.json
VAL,fetched,314808,Valaris Ltd,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VAL.json
VALN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VALN.json
VALU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VALU.json
VANI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VANI.json
VAVX,fetched,2060717,VanEck Avalanche ETF,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VAVX.json
VBIX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VBIX.json
VBNK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VBNK.json
VC,fetched,1111335,VISTEON CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VC.json
VCEL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCEL.json
VCIC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCIC.json
VCICW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCICW.json
VCIG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCIG.json
VCNX,fetched,1205922,"VACCINEX, INC.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCNX.json
VCTR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCTR.json
VCYT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VCYT.json
VECO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VECO.json
VEEA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VEEA.json
VEEE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VEEE.json
VEL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VEL.json
VELO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VELO.json
VEON,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VEON.json
VERA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VERA.json
VERI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VERI.json
VERU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VERU.json
VERX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VERX.json
VFC,fetched,103379,V F CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VFC.json
VFF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VFF.json
VFS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VFS.json
VFSWW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VFSWW.json
VGAS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VGAS.json
VGASW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VGASW.json
VHC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VHC.json
VHCP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VHCP.json
VHCPU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VHCPU.json
VHCPW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VHCPW.json
VHI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VHI.json
VHUB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VHUB.json
VIA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIA.json
VIASP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIASP.json
VIAV,fetched,912093,VIAVI SOLUTIONS INC.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIAV.json
VICI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VICI.json
VICR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VICR.json
VINP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VINP.json
VIOT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIOT.json
VIR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIR.json
VIRC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIRC.json
VISN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VISN.json
VITL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VITL.json
VIVO,fetched,1681348,VivoPower PLC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIVO.json
VIVS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VIVS.json
VKTX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VKTX.json
VLGEA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLGEA.json
VLO,fetched,1035002,VALERO ENERGY CORP/TX,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLO.json
VLTO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLTO.json
VLY,fetched,714310,VALLEY NATIONAL BANCORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLY.json
VLYPN,fetched,714310,VALLEY NATIONAL BANCORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLYPN.json
VLYPO,fetched,714310,VALLEY NATIONAL BANCORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLYPO.json
VLYPP,fetched,714310,VALLEY NATIONAL BANCORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VLYPP.json
VMAR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VMAR.json
VMC,fetched,1396009,Vulcan Materials CO,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VMC.json
VMD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VMD.json
VMET,http_404,2080073,Versamet Royalties Corp,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VMET.json
VNCE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNCE.json
VNDA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNDA.json
VNET,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNET.json
VNME,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNME.json
VNMEU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNMEU.json
VNMEW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNMEW.json
VNOM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VNOM.json
VOD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VOD.json
VOR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VOR.json
VOXR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VOXR.json
VOYG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VOYG.json
VPG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VPG.json
VRA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRA.json
VRAX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRAX.json
VRCA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRCA.json
VRDN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRDN.json
VRE,fetched,924901,"Veris Residential, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRE.json
VREX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VREX.json
VRM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRM.json
VRME,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRME.json
VRNS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRNS.json
VRRM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRRM.json
VRSK,fetched,1442145,"Verisk Analytics, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRSK.json
VRSN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRSN.json
VRT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRT.json
VRTS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRTS.json
VRTX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VRTX.json
VS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VS.json
VSA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSA.json
VSAT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSAT.json
VSCO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSCO.json
VSEC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSEC.json
VSECU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSECU.json
VSEE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSEE.json
VSEEW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSEEW.json
VSH,fetched,103730,VISHAY INTERTECHNOLOGY INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSH.json
VSME,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSME.json
VSNT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSNT.json
VST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VST.json
VSTD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSTD.json
VSTM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSTM.json
VSTS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VSTS.json
VTEX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTEX.json
VTGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTGN.json
VTIX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTIX.json
VTOL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTOL.json
VTR,fetched,740260,"Ventas, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTR.json
VTRS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTRS.json
VTS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTS.json
VTSI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTSI.json
VTVT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_VTVT.json
