quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2022Q1,2022-02-08,LYFT,1759509,"Lyft, Inc.",$1B-$2B,,1794801000,Revenues,USD,2021-11-04,10-Q,2020-09-30,-398073000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-03-31,4678964000,Assets,USD,2021-11-04,10-Q,2020-12-31,536021000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,555008000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,-1114286000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,-0.221792,-0.620841,2.606954,0.298652,0.309231
2022Q1,2022-02-23,LYV,1335258,"LIVE NATION ENTERTAINMENT, INC.",>$10B,,11547969000,Revenues,USD,2022-02-23,10-K,2019-12-31,69889000,NetIncomeLoss,USD,2022-02-23,10-K,2019-12-31,10589303000,Assets,USD,2022-02-23,10-K,2020-12-31,328889000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-23,10-K,2019-12-31,-691000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-23,10-K,2019-12-31,469783000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-23,10-K,2019-12-31,through_ocf,True,,,0.006052,0.040681,0.916984,0.02848,-0.059837
2022Q1,2022-02-15,LZB,57131,LA-Z-BOY INCORPORATED,$1B-$2B,,1214774000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-15,10-Q,2021-01-23,68965000,NetIncomeLoss,USD,2022-02-15,10-Q,2021-01-23,1786322000,Assets,USD,2022-02-15,10-Q,2021-04-24,-93626000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-15,10-Q,2021-01-23,-29897000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-15,10-Q,2021-01-23,249831000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-15,10-Q,2021-01-23,through_ocf,True,,,0.056772,0.20566,1.470497,-0.077073,-0.024611
2022Q1,2022-01-27,MA,1141391,Mastercard Incorporated,>$10B,,11181000000,Revenues,USD,2021-10-28,10-Q,2020-09-30,4626000000,ProfitLoss,USD,2021-10-28,10-Q,2020-09-30,33584000000,Assets,USD,2021-10-28,10-Q,2020-12-31,-777000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-28,10-Q,2020-09-30,-825000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-28,10-Q,2020-09-30,4971000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-28,10-Q,2020-09-30,through_ocf,True,,,0.413738,0.444594,3.003667,-0.069493,-0.073786
2022Q1,2022-02-02,MAA,912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.",$1B-$2B,,1254323000,Revenues,USD,2021-10-28,10-Q,2020-09-30,171620000,NetIncomeLoss,USD,2021-10-28,10-Q,2020-09-30,11194791000,Assets,USD,2021-10-28,10-Q,2020-12-31,-393685000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-28,10-Q,2020-09-30,-293152000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-28,10-Q,2020-09-30,643885000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-28,10-Q,2020-09-30,through_ocf,True,,,0.136823,0.513333,8.924967,-0.313863,-0.233713
2022Q1,2022-02-10,MAC,912242,MACERICH CO,$500M-$1B,,591383000,Revenues,USD,2021-11-08,10-Q,2020-09-30,-39785000,NetIncomeLoss,USD,2021-11-08,10-Q,2020-09-30,9184005000,Assets,USD,2021-11-08,10-Q,2020-12-31,485256000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-08,10-Q,2020-09-30,-122798000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-08,10-Q,2020-09-30,65127000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-08,10-Q,2020-09-30,through_ocf,True,,,-0.067275,0.110127,15.529707,0.820544,-0.207645
2022Q1,2022-02-10,MAGN,41719,Magnera Corporation,$100M-$500M,,390713000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2018-05-01,10-Q,2017-03-31,11517000,NetIncomeLoss,USD,2021-11-02,10-Q,2020-09-30,1286881000,Assets,USD,2021-11-02,10-Q,2020-12-31,-60963000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-02,10-Q,2020-09-30,-19178000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-02,10-Q,2020-09-30,24539000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-02,10-Q,2020-09-30,through_ocf,True,,,0.029477,0.062806,3.293673,-0.15603,-0.049085
2022Q1,2022-02-01,MANH,1056696,"MANHATTAN ASSOCIATES, INC.",$100M-$500M,,439290000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-10-28,10-Q,2020-09-30,66700000,NetIncomeLoss,USD,2021-10-28,10-Q,2020-09-30,465412000,Assets,USD,2021-10-28,10-Q,2020-12-31,-43523000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-28,10-Q,2020-09-30,-1928000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-28,10-Q,2020-09-30,102868000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-28,10-Q,2020-09-30,through_ocf,True,,,0.151836,0.234169,1.059464,-0.099076,-0.004389
2022Q1,2022-02-15,MAR,1048286,MARRIOTT INTERNATIONAL INC /MD/,>$10B,,20972000000,Revenues,USD,2022-02-15,10-K,2019-12-31,1273000000,NetIncomeLoss,USD,2022-02-15,10-K,2019-12-31,24701000000,Assets,USD,2022-02-15,10-K,2020-12-31,-1508000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-15,10-K,2019-12-31,-284000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-15,10-K,2019-12-31,1685000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-15,10-K,2019-12-31,through_ocf,True,,,0.0607,0.080345,1.177809,-0.071905,-0.013542
2022Q1,2022-02-08,MAS,62996,Masco Corporation,$2B-$10B,,6707000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-08,10-K,2019-12-31,935000000,NetIncomeLoss,USD,2022-02-08,10-K,2019-12-31,5027000000,Assets,USD,2022-02-08,10-K,2019-12-31,-1291000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-08,10-K,2019-12-31,582000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-08,10-K,2019-12-31,833000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-08,10-K,2019-12-31,through_ocf,True,,,0.139407,0.124199,0.749515,-0.192485,0.086775
2022Q1,2022-01-11,MASI,937556,MASIMO CORP,$500M-$1B,,848690000,Revenues,USD,2021-10-26,10-Q,2020-09-26,64456000,ProfitLoss,USD,2021-10-26,10-Q,2020-03-28,1712552000,Assets,USD,2021-10-26,10-Q,2021-01-02,38954000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-26,10-Q,2020-09-26,-80840000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-26,10-Q,2020-09-26,146545000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-26,10-Q,2020-09-26,through_ocf,True,,,0.075948,0.172672,2.017877,0.045899,-0.095253
2022Q1,2022-02-09,MAT,63276,MATTEL INC /DE/,$2B-$10B,,2962670000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-04,10-Q,2020-09-30,-205702000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-03-31,5613491000,Assets,USD,2021-11-04,10-Q,2020-09-30,393420000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-107129000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,-442010000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,-0.069431,-0.149193,1.894741,0.132792,-0.03616
2022Q1,2022-02-23,MATV,1000623,"MATIV HOLDINGS, INC.",$500M-$1B,,795000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-03,10-Q,2020-09-30,68500000,NetIncomeLoss,USD,2021-11-03,10-Q,2020-09-30,1584900000,Assets,USD,2021-11-03,10-Q,2020-12-31,46000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-03,10-Q,2020-09-30,-190500000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-03,10-Q,2020-09-30,107500000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-03,10-Q,2020-09-30,through_ocf,True,,,0.086164,0.13522,1.993585,0.057862,-0.239623
2022Q1,2022-01-28,MATW,63296,MATTHEWS INTERNATIONAL CORP,$1B-$2B,,1537276000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-19,10-K,2019-09-30,-1758000,NetIncomeLoss,USD,2022-01-28,10-Q,2020-12-31,2032078000,Assets,USD,2022-01-28,10-Q,2021-09-30,-31375000,NetCashProvidedByUsedInFinancingActivities,USD,2022-01-28,10-Q,2020-12-31,-5846000,NetCashProvidedByUsedInInvestingActivities,USD,2022-01-28,10-Q,2020-12-31,35326000,NetCashProvidedByUsedInOperatingActivities,USD,2022-01-28,10-Q,2020-12-31,through_ocf,True,,,-0.001144,0.02298,1.321869,-0.020409,-0.003803
2022Q1,2022-01-19,MATX,3453,"Matson, Inc.",$1B-$2B,,1683200000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-04,10-Q,2020-09-30,3800000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-03-31,2900600000,Assets,USD,2021-11-04,10-Q,2020-12-31,-187900000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-95600000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,270800000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,0.002258,0.160884,1.723265,-0.111633,-0.056797
2022Q1,2022-02-24,MAX,1818383,"MediaAlpha, Inc.",$100M-$500M,,394609000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-12,10-Q,2020-09-30,0,NetIncomeLoss,USD,2021-11-12,10-Q,2020-09-30,210337000,Assets,USD,2021-11-12,10-Q,2020-12-31,-27167000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-12,10-Q,2020-09-30,-10156000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-12,10-Q,2020-09-30,39300000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-12,10-Q,2020-09-30,through_ocf,True,,,0.0,0.099592,0.533026,-0.068845,-0.025737
2022Q1,2022-02-08,MBUU,1590976,"MALIBU BOATS, INC.",$100M-$500M,,376631000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-08,10-Q,2020-12-31,42318000,NetIncomeLoss,USD,2022-02-08,10-Q,2020-12-31,742784000,Assets,USD,2022-02-08,10-Q,2021-06-30,79138000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-08,10-Q,2020-12-31,-161952000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-08,10-Q,2020-12-31,72601000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-08,10-Q,2020-12-31,through_ocf,True,,,0.112359,0.192764,1.97218,0.210121,-0.430002
2022Q1,2022-01-27,MCD,63908,McDonald’s Corporation,>$10B,,13894000000,Revenues,USD,2021-11-02,10-Q,2020-09-30,3353300000,NetIncomeLoss,USD,2021-11-02,10-Q,2020-09-30,52626800000,Assets,USD,2021-11-02,10-Q,2020-12-31,-313400000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-02,10-Q,2020-09-30,-1182900000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-02,10-Q,2020-09-30,4272400000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-02,10-Q,2020-09-30,through_ocf,True,,,0.241349,0.3075,3.787736,-0.022556,-0.085137
2022Q1,2022-02-03,MCFT,1638290,"MasterCraft Boat Holdings, Inc.",$100M-$500M,,222422000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-03,10-Q,2021-01-03,9567000,NetIncomeLoss,USD,2022-02-03,10-Q,2020-10-04,276460000,Assets,USD,2022-02-03,10-Q,2021-06-30,-15497000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-03,10-Q,2021-01-03,-18903000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-03,10-Q,2021-01-03,30155000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-03,10-Q,2021-01-03,through_ocf,True,,,0.043013,0.135576,1.242953,-0.069674,-0.084987
2022Q1,2022-02-03,MCHP,827054,MICROCHIP TECHNOLOGY INCORPORATED,$2B-$10B,,3971300000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-03,10-Q,2020-12-31,123600000,NetIncomeLoss,USD,2022-02-03,10-Q,2020-06-30,16478800000,Assets,USD,2022-02-03,10-Q,2021-03-31,-1387500000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-03,10-Q,2020-12-31,-110100000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-03,10-Q,2020-12-31,1467300000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-03,10-Q,2020-12-31,through_ocf,True,,,0.031123,0.369476,4.149472,-0.349382,-0.027724
2022Q1,2022-02-10,MCO,1059556,Moody’s Corporation,$2B-$10B,,4081000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-10-29,10-Q,2020-09-30,1464000000,NetIncomeLoss,USD,2021-10-29,10-Q,2020-09-30,12409000000,Assets,USD,2021-10-29,10-Q,2020-12-31,3000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-29,10-Q,2020-09-30,-853000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-29,10-Q,2020-09-30,1488000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-29,10-Q,2020-09-30,through_ocf,True,,,0.358736,0.364617,3.040676,0.000735,-0.209017
2022Q1,2022-03-03,MCS,62234,MARCUS CORP,$500M-$1B,,820863000,Revenues,USD,2022-03-03,10-K,2019-12-26,42017000,NetIncomeLoss,USD,2022-03-03,10-K,2019-12-26,1359186000,Assets,USD,2022-03-03,10-K,2019-12-26,-43842000,NetCashProvidedByUsedInFinancingActivities,USD,2022-03-03,10-K,2019-12-26,-93946000,NetCashProvidedByUsedInInvestingActivities,USD,2022-03-03,10-K,2019-12-26,141479000,NetCashProvidedByUsedInOperatingActivities,USD,2022-03-03,10-K,2019-12-26,through_ocf,True,,,0.051186,0.172354,1.655801,-0.05341,-0.114448
2022Q1,2022-03-24,MCW,1853513,"Mister Car Wash, Inc.",$100M-$500M,,412904000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-15,10-Q,2020-09-30,8860000,NetIncomeLoss,USD,2021-11-15,10-Q,2020-03-31,1948453000,Assets,USD,2021-11-15,10-Q,2020-12-31,24878000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-15,10-Q,2020-09-30,-51106000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-15,10-Q,2020-09-30,77919000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-15,10-Q,2020-09-30,through_ocf,True,,,0.021458,0.18871,4.718901,0.060251,-0.123772
2022Q1,2022-02-15,MCY,64996,MERCURY GENERAL CORPORATION,$2B-$10B,,3972518000,Revenues,USD,2022-02-15,10-K,2019-12-31,320087000,NetIncomeLoss,USD,2022-02-15,10-K,2019-12-31,6328246000,Assets,USD,2022-02-15,10-K,2020-12-31,-138370000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-15,10-K,2019-12-31,-401201000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-15,10-K,2019-12-31,519678000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-15,10-K,2019-12-31,through_ocf,True,,,0.080575,0.130818,1.593006,-0.034832,-0.100994
2022Q1,2022-03-08,MDB,1441816,"MONGODB, INC.",$100M-$500M,,419381000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-12-08,10-Q,2020-10-31,-53967000,NetIncomeLoss,USD,2021-12-08,10-Q,2020-04-30,1407495000,Assets,USD,2021-12-08,10-Q,2021-01-31,16002000,NetCashProvidedByUsedInFinancingActivities,USD,2021-12-08,10-Q,2020-10-31,-284016000,NetCashProvidedByUsedInInvestingActivities,USD,2021-12-08,10-Q,2020-10-31,-24028000,NetCashProvidedByUsedInOperatingActivities,USD,2021-12-08,10-Q,2020-10-31,through_ocf,True,,,-0.128683,-0.057294,3.356125,0.038156,-0.677227
2022Q1,2022-01-27,MDLZ,1103982,"MONDELEZ INTERNATIONAL, INC.",>$10B,,19283000000,Revenues,USD,2021-11-02,10-Q,2020-09-30,2399000000,NetIncomeLoss,USD,2021-11-02,10-Q,2020-09-30,67810000000,Assets,USD,2021-11-02,10-Q,2020-12-31,-495000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-02,10-Q,2020-09-30,-357000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-02,10-Q,2020-09-30,2315000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-02,10-Q,2020-09-30,through_ocf,True,,,0.12441,0.120054,3.516569,-0.02567,-0.018514
2022Q1,2022-02-09,MEC,1766368,"Mayville Engineering Company, Inc.",$100M-$500M,,262262000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-04,10-Q,2020-09-30,50000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-03-31,338533000,Assets,USD,2021-11-04,10-Q,2020-12-31,-15748000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-3434000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,19291000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,0.000191,0.073556,1.29082,-0.060047,-0.013094
2022Q1,2022-02-23,MED,910329,"Medifast, Inc.",$500M-$1B,,669930000,Revenues,USD,2021-11-04,10-Q,2020-09-30,77916000,NetIncomeLoss,USD,2022-02-23,10-K,2019-12-31,276084000,Assets,USD,2022-02-23,10-K,2020-12-31,-82324000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-23,10-K,2019-12-31,-6328000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-23,10-K,2019-12-31,84261000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-23,10-K,2019-12-31,through_ocf,True,,,0.116305,0.125776,0.412109,-0.122884,-0.009446
2022Q1,2022-02-28,MEG,1643615,"Montrose Environmental Group, Inc.",$100M-$500M,,219502000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-10,10-Q,2020-09-30,-41248000,NetIncomeLoss,USD,2021-11-10,10-Q,2020-03-31,602726000,Assets,USD,2021-11-10,10-Q,2020-12-31,212167000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-10,10-Q,2020-09-30,-176840000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-10,10-Q,2020-09-30,-3877000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-10,10-Q,2020-09-30,through_ocf,True,,,-0.187916,-0.017663,2.745879,0.966583,-0.805642
2022Q1,2022-03-03,MEI,65270,"METHODE ELECTRONICS, INC.",$500M-$1B,,787000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-03-03,10-Q,2021-01-30,91200000,NetIncomeLoss,USD,2022-03-03,10-Q,2021-01-30,1467000000,Assets,USD,2022-03-03,10-Q,2021-05-01,-127800000,NetCashProvidedByUsedInFinancingActivities,USD,2022-03-03,10-Q,2021-01-30,-20000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-03-03,10-Q,2021-01-30,143800000,NetCashProvidedByUsedInOperatingActivities,USD,2022-03-03,10-Q,2021-01-30,through_ocf,True,,,0.115883,0.182719,1.864041,-0.162389,-0.025413
2022Q1,2022-02-22,MELI,1099590,"MercadoLibre, Inc.",$2B-$10B,,2646161000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-05,10-Q,2020-09-30,-21109000,NetIncomeLoss,USD,2021-11-05,10-Q,2020-03-31,6526332000,Assets,USD,2021-11-05,10-Q,2020-12-31,242364000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-05,10-Q,2020-09-30,-838130000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-05,10-Q,2020-09-30,925995000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-05,10-Q,2020-09-30,through_ocf,True,,,-0.007977,0.349939,2.46634,0.091591,-0.316734
2022Q1,2022-02-17,MERC,1333274,MERCER INTERNATIONAL INC.,$1B-$2B,,1624411000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-17,10-K,2019-12-31,-9639000,NetIncomeLoss,USD,2022-02-17,10-K,2019-12-31,2065720000,Assets,USD,2022-02-17,10-K,2019-12-31,6098000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-17,10-K,2019-12-31,-139358000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-17,10-K,2019-12-31,244283000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-17,10-K,2019-12-31,through_ocf,True,,,-0.005934,0.150383,1.271673,0.003754,-0.08579
2022Q1,2022-02-09,MGM,789570,MGM Resorts International,$2B-$10B,,3668546000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-03,10-Q,2020-09-30,-585119000,NetIncomeLoss,USD,2021-11-03,10-Q,2020-09-30,36494934000,Assets,USD,2021-11-03,10-Q,2020-12-31,1239838000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-03,10-Q,2020-09-30,2271554000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-03,10-Q,2020-09-30,-1249605000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-03,10-Q,2020-09-30,through_ocf,True,,,-0.159496,-0.340627,9.948065,0.337964,0.619197
2022Q1,2022-02-23,MGNI,1595974,"MAGNITE, INC.",$100M-$500M,,156414000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-23,10-K,2019-12-31,-25478000,NetIncomeLoss,USD,2022-02-23,10-K,2019-12-31,938960000,Assets,USD,2022-02-23,10-K,2020-12-31,-205000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-23,10-K,2019-12-31,-23388000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-23,10-K,2019-12-31,31983000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-23,10-K,2019-12-31,through_ocf,True,,,-0.162888,0.204477,6.003043,-0.001311,-0.149526
2022Q1,2022-02-24,MGPI,835011,"MGP Ingredients, Inc.",$100M-$500M,,362745000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-24,10-K,2019-12-31,38793000,NetIncomeLoss,USD,2022-02-24,10-K,2019-12-31,366575000,Assets,USD,2022-02-24,10-K,2020-12-31,-3507000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-24,10-K,2019-12-31,-17931000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-24,10-K,2019-12-31,19722000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-24,10-K,2019-12-31,through_ocf,True,,,0.106943,0.054369,1.010558,-0.009668,-0.049431
2022Q1,2022-02-23,MGRC,752714,McGRATH RENTCORP,$500M-$1B,,570230000,Revenues,USD,2022-02-23,10-K,2019-12-31,96806000,NetIncomeLoss,USD,2022-02-23,10-K,2019-12-31,1275744000,Assets,USD,2022-02-23,10-K,2020-12-31,-44016000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-23,10-K,2019-12-31,-143144000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-23,10-K,2019-12-31,187994000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-23,10-K,2019-12-31,through_ocf,True,,,0.169767,0.329681,2.237245,-0.07719,-0.251029
2022Q1,2022-02-16,MGY,1698990,Magnolia Oil & Gas Corp,$100M-$500M,,385271000,Revenues,USD,2021-11-02,10-Q,2020-09-30,-1236135000,NetIncomeLoss,USD,2021-11-02,10-Q,2020-09-30,1453420000,Assets,USD,2021-11-02,10-Q,2020-12-31,-14258000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-02,10-Q,2020-09-30,-250841000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-02,10-Q,2020-09-30,230999000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-02,10-Q,2020-09-30,through_ocf,True,,,-3.208482,0.599575,3.772461,-0.037008,-0.651077
2022Q1,2022-02-02,MHO,799292,"M/I HOMES, INC.",$2B-$10B,,2139718000,Revenues,USD,2021-10-29,10-Q,2020-09-30,159791000,NetIncomeLoss,USD,2021-10-29,10-Q,2020-09-30,2643045000,Assets,USD,2021-10-29,10-Q,2020-12-31,30530000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-29,10-Q,2020-09-30,-31327000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-29,10-Q,2020-09-30,197226000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-29,10-Q,2020-09-30,through_ocf,True,,,0.074679,0.092174,1.235231,0.014268,-0.014641
2022Q1,2022-02-22,MIDD,769520,MIDDLEBY Corp,$1B-$2B,,1783961000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-10,10-Q,2020-09-26,155457000,NetIncomeLoss,USD,2021-11-10,10-Q,2020-09-26,5020184000,Assets,USD,2021-11-10,10-Q,2020-09-26,-134838000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-10,10-Q,2020-09-26,-53539000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-10,10-Q,2020-09-26,316182000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-10,10-Q,2020-09-26,through_ocf,True,,,0.087141,0.177236,2.814066,-0.075583,-0.030011
2022Q1,2022-02-23,MIR,1809987,"Mirion Technologies, Inc.",<$100M,,0,Revenues,USD,2020-08-14,10-Q,2019-06-30,0,NetIncomeLoss,USD,2021-11-10,10-Q,2020-03-31,751315411,Assets,USD,2021-11-10,10-Q,2020-12-31,751514755,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-10,10-Q,2020-09-30,,,,,,,-844858,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-10,10-Q,2020-09-30,through_ocf,False,,investing_cash_flow,,,,,
