quarter,asof_date,ticker,included,filter_reason,liquidity_flag,asset_class,sector_gics,seed_sources,sec_facts_status,cik,revenue_fact_name,revenue_filed,revenue_form,revenue_period_end,revenue_value,price_date,raw_close,avg_dollar_volume_60d
2024Q3,2024-07-01,SNSE,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1829802,,,,,,,,
2024Q3,2024-07-01,SNT,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001993727,,,,,,,,
2024Q3,2024-07-01,SNTG,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001810467,,,,,,,,
2024Q3,2024-07-01,SNTI,True,included,,Equity,,nasdaq,ok,1854270,Revenues,2024-05-09,10-Q,2023-03-31,1286000,2024-07-01,4.179999828338623,2970759.8741984763
2024Q3,2024-07-01,SNWV,False,missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,ok,1417663,Revenues,2024-05-09,10-Q,2023-03-31,3775000,,,
2024Q3,2024-07-01,SNY,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,1121404,,,,,,,,
2024Q3,2024-07-01,SNYR,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1562733,RevenueFromContractWithCustomerExcludingAssessedTax,2020-06-29,10-Q,2019-03-31,9468955,,,
2024Q3,2024-07-01,SO,True,included,,Equity,Energy,sp500,ok,92122,Revenues,2024-05-02,10-Q,2023-03-31,6480000000,2024-07-01,77.0,357271866.6629791
2024Q3,2024-07-01,SOBR,True,included,,Equity,,nasdaq,ok,1425627,Revenues,2024-05-15,10-Q,2023-03-31,47868,2024-07-01,165.0,4195092.63598582
2024Q3,2024-07-01,SOC,True,included,,Equity,,russell2000,ok,1831481,Revenues,2024-05-15,10-Q,2024-03-31,0,2024-07-01,15.399999618530273,6536548.165694873
2024Q3,2024-07-01,SOCA,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002065948,,,,,,,,
2024Q3,2024-07-01,SOCAW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002065948,,,,,,,,
2024Q3,2024-07-01,SOFI,True,included,,Equity,,nasdaq,ok,1818874,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,95482000,2024-07-01,6.429999828338623,279527748.0608368
2024Q3,2024-07-01,SOGP,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1783407,,,,,,,,
2024Q3,2024-07-01,SOHOB,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1313536,Revenues,2015-04-14,10-K,2012-12-31,87343220,2024-07-01,18.14299964904785,30647.873554229736
2024Q3,2024-07-01,SOHON,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1301236,Revenues,2024-03-22,10-K,2022-03-31,38352603,2024-07-01,18.8439998626709,60374.9822807312
2024Q3,2024-07-01,SOHOO,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1301236,Revenues,2024-03-22,10-K,2022-03-31,38352603,2024-07-01,18.450000762939453,26806.074927647907
2024Q3,2024-07-01,SOHU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1734107,,,,,,,,
2024Q3,2024-07-01,SOLS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002064953,,,,,,,,
2024Q3,2024-07-01,SOLV,True,included,,Equity,Healthcare,sp500,ok,0001964738,Revenues,2024-05-10,10-Q,2023-03-31,2011000000,2024-07-01,51.45000076293945,126024296.98884328
2024Q3,2024-07-01,SONM,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1178697,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-14,10-Q,2023-03-31,25801000,2024-07-01,178.1999969482422,217020.79253501893
2024Q3,2024-07-01,SONO,True,included,,Equity,,nasdaq;russell2000,ok,1314727,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-04-01,976752000,2024-07-01,14.420000076293945,24149526.011150677
2024Q3,2024-07-01,SOPA,False,raw_close_below_floor;adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1817511,Revenues,2024-05-15,10-Q,2023-03-31,1966103,2024-07-01,1.2100000381469727,202891.43129294118
2024Q3,2024-07-01,SOPH,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0001840706,,,,,,,,
2024Q3,2024-07-01,SORA,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002033515,,,,,,,,
2024Q3,2024-07-01,SORN,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002086263,,,,,,,,
2024Q3,2024-07-01,SORNU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002086263,,,,,,,,
2024Q3,2024-07-01,SORNW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002086263,,,,,,,,
2024Q3,2024-07-01,SOTK,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,806172,Revenues,2024-05-23,10-K,2023-02-28,15058203,2024-07-01,4.150000095367432,35980.183193683624
2024Q3,2024-07-01,SOUN,True,included,,Equity,,nasdaq;russell2000,ok,1840856,RevenueFromContractWithCustomerExcludingAssessedTax,2022-11-14,10-Q,2021-09-30,16046000,2024-07-01,3.890000104904175,110605142.79869159
2024Q3,2024-07-01,SOUNW,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1840856,RevenueFromContractWithCustomerExcludingAssessedTax,2022-11-14,10-Q,2021-09-30,16046000,,,
2024Q3,2024-07-01,SOWG,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1490161,Revenues,2024-05-15,10-Q,2023-03-31,198930,2024-07-01,293.25,1379048.7688428243
2024Q3,2024-07-01,SOYB,False,asset_class_CommodityProxy,,CommodityProxy,,commodity_etf,,,,,,,,,,
2024Q3,2024-07-01,SPAI,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002011208,,,,,,,,
2024Q3,2024-07-01,SPB,True,included,,Equity,,russell2000,ok,109177,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-02,1442500000,2024-07-01,86.70999908447266,39472061.16518656
2024Q3,2024-07-01,SPCB,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1291855,,,,,,,,
2024Q3,2024-07-01,SPEG,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002028735,,,,,,,,
2024Q3,2024-07-01,SPEGR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002028735,,,,,,,,
2024Q3,2024-07-01,SPEGU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002028735,,,,,,,,
2024Q3,2024-07-01,SPFI,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,1163668,,,,,,,,
2024Q3,2024-07-01,SPG,True,included,,Equity,,sp500,ok,1063761,Revenues,2024-05-07,10-Q,2023-03-31,1350849000,2024-07-01,146.52000427246094,214077557.80484518
2024Q3,2024-07-01,SPGI,True,included,,Equity,Financials,sp500,ok,64040,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,3160000000,2024-07-01,446.32000732421875,525288567.0720418
2024Q3,2024-07-01,SPHL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002002236,,,,,,,,
2024Q3,2024-07-01,SPHR,True,included,,Equity,,russell2000,ok,1795250,Revenues,2024-05-10,10-Q,2023-03-31,444732000,2024-07-01,34.619998931884766,26923788.62379074
2024Q3,2024-07-01,SPIR,True,included,,Equity,,russell2000,ok,1816017,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,24168000,2024-07-01,10.319999694824219,4478332.14052995
2024Q3,2024-07-01,SPKL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001884046,,,,,,,,
2024Q3,2024-07-01,SPKLW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001884046,,,,,,,,
2024Q3,2024-07-01,SPLV,False,asset_class_ETF,,ETF,Broad Market,broad_etf,,,,,,,,,,
2024Q3,2024-07-01,SPNT,True,included,,Equity,,russell2000,ok,1576018,Revenues,2024-05-01,10-Q,2023-03-31,678100000,2024-07-01,12.170000076293945,8349488.94595782
2024Q3,2024-07-01,SPOK,True,included,low_liquidity_keep,Equity,Technology,nasdaq;russell2000,ok,1289945,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,33180000,2024-07-01,14.920000076293945,1992324.4730472565
2024Q3,2024-07-01,SPPL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001948697,,,,,,,,
2024Q3,2024-07-01,SPRB,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1683553,Revenues,2024-05-13,10-Q,2023-03-31,1964000,2024-07-01,2986.875,381130.21875
2024Q3,2024-07-01,SPRC,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1611746,,,,,,,,
2024Q3,2024-07-01,SPRO,False,raw_close_below_floor;adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1701108,Revenues,2024-05-15,10-Q,2023-03-31,2069000,2024-07-01,1.2799999713897705,251784.2075486978
2024Q3,2024-07-01,SPRY,True,included,,Equity,,nasdaq;russell2000,ok,1671858,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,20000,2024-07-01,8.729999542236328,4662935.450442632
2024Q3,2024-07-01,SPSC,True,included,,Equity,,nasdaq;russell2000,ok,1092699,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,125868000,2024-07-01,189.10000610351562,34175140.3675588
2024Q3,2024-07-01,SPT,True,included,,Equity,,nasdaq;russell2000,ok,1517375,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,75212000,2024-07-01,37.27000045776367,43358130.201485954
2024Q3,2024-07-01,SPWH,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1132105,Revenues,2024-06-05,10-Q,2023-04-29,267529000,2024-07-01,2.2300000190734863,1757390.8839607239
2024Q3,2024-07-01,SPWR,False,raw_close_below_floor,,Equity,,nasdaq;russell2000,ok,1838987,Revenues,2024-05-15,10-Q,2023-04-02,16677000,2024-07-01,1.4800000190734863,4411553.549509893
2024Q3,2024-07-01,SPWRW,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1838987,Revenues,2024-05-15,10-Q,2023-04-02,16677000,,,
2024Q3,2024-07-01,SPXC,True,included,,Equity,,russell2000,ok,88205,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-04-01,399800000,2024-07-01,139.19000244140625,35346857.69014994
2024Q3,2024-07-01,SPY,False,asset_class_ETF,,ETF,Broad Market,broad_etf,,,,,,,,,,
2024Q3,2024-07-01,SQ,False,missing_local_sec_facts_file;missing_raw_yahoo_price,,,,,missing_local_sec_facts_file,,,,,,,,,
2024Q3,2024-07-01,SQFT,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1080657,Revenues,2024-05-14,10-Q,2023-03-31,4121491,2024-07-01,6.699999809265137,28855.444908936817
2024Q3,2024-07-01,SQFTP,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1080657,Revenues,2024-05-14,10-Q,2023-03-31,4121491,2024-07-01,15.961999893188477,52140.92672030131
2024Q3,2024-07-01,SQFTW,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1080657,Revenues,2024-05-14,10-Q,2023-03-31,4121491,,,
2024Q3,2024-07-01,SR,True,included,,Equity,,russell2000,ok,1126956,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,1937400000,2024-07-01,60.31999969482422,21342086.267477673
2024Q3,2024-07-01,SRAD,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0001836470,,,,,,,,
2024Q3,2024-07-01,SRBK,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,0001951276,,,,,,,,
2024Q3,2024-07-01,SRCE,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,Financials,nasdaq;russell2000,missing_required_revenue_fact_before_asof,34782,,,,,,,,
2024Q3,2024-07-01,SRE,True,included,,Equity,Energy,sp500,ok,1032208,Revenues,2024-05-07,10-Q,2023-03-31,6560000000,2024-07-01,74.97000122070312,232488675.884374
2024Q3,2024-07-01,SRPT,True,included,,Equity,Healthcare,nasdaq,ok,873303,Revenues,2024-05-01,10-Q,2023-03-31,253500000,2024-07-01,156.75,240804373.82517496
2024Q3,2024-07-01,SRRK,True,included,,Equity,,nasdaq;russell2000,ok,1727196,RevenueFromContractWithCustomerExcludingAssessedTax,2024-03-19,10-K,2022-12-31,33193000,2024-07-01,8.130000114440918,10211990.668695768
2024Q3,2024-07-01,SRTA,True,included,,Equity,,nasdaq;russell2000,ok,1779128,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,45271000,2024-07-01,3.3299999237060547,2031030.7248091698
2024Q3,2024-07-01,SRTAW,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1779128,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,45271000,,,
2024Q3,2024-07-01,SRTS,True,included,,Equity,,nasdaq,ok,1494891,Revenues,2024-05-10,10-Q,2023-03-31,3414000,2024-07-01,4.985000133514404,3011053.8310976825
2024Q3,2024-07-01,SRZN,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1824893,,,,,,,,
2024Q3,2024-07-01,SRZNW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1824893,,,,,,,,
2024Q3,2024-07-01,SSAC,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0002081300,,,,,,,,
2024Q3,2024-07-01,SSACR,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0002081300,,,,,,,,
2024Q3,2024-07-01,SSACU,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0002081300,,,,,,,,
2024Q3,2024-07-01,SSACW,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0002081300,,,,,,,,
2024Q3,2024-07-01,SSBI,False,missing_local_sec_facts_file;missing_raw_yahoo_price,,Equity,,nasdaq,missing_local_sec_facts_file,,,,,,,,,
2024Q3,2024-07-01,SSEA,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002059165,,,,,,,,
2024Q3,2024-07-01,SSEAU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002059165,,,,,,,,
2024Q3,2024-07-01,SSII,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1676163,,,,,,,,
2024Q3,2024-07-01,SSM,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001840416,,,,,,,,
2024Q3,2024-07-01,SSNC,True,included,,Equity,,nasdaq,ok,1402436,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,1362700000,2024-07-01,62.310001373291016,60268505.80380758
2024Q3,2024-07-01,SSP,True,included,,Equity,,nasdaq;russell2000,ok,832428,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,527778000,2024-07-01,2.3533830642700195,3384608.719513716
2024Q3,2024-07-01,SSRM,True,included,,Equity,,nasdaq;russell2000,ok,921638,Revenues,2024-05-08,10-Q,2023-03-31,314614000,2024-07-01,4.480000019073486,19421332.4948891
2024Q3,2024-07-01,SSSS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001509470,,,,,,,,
2024Q3,2024-07-01,SSSSL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001509470,,,,,,,,
2024Q3,2024-07-01,SSTI,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1351636,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,20620000,2024-07-01,11.680000305175781,1002217.8437153498
2024Q3,2024-07-01,SSTK,True,included,,Equity,,russell2000,ok,1549346,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,215280000,2024-07-01,37.380001068115234,17710405.73003769
2024Q3,2024-07-01,SSYS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1517396,,,,,,,,
2024Q3,2024-07-01,STAA,True,included,,Equity,,nasdaq;russell2000,ok,718937,Revenues,2024-05-07,10-Q,2023-03-31,73528000,2024-07-01,47.41999816894531,25543387.253112793
2024Q3,2024-07-01,STAK,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002002453,,,,,,,,
2024Q3,2024-07-01,STBA,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,Financials,nasdaq;russell2000,missing_required_revenue_fact_before_asof,719220,,,,,,,,
2024Q3,2024-07-01,STC,True,included,,Equity,,russell2000,ok,94344,Revenues,2024-05-07,10-Q,2023-03-31,524305000,2024-07-01,62.2400016784668,10461692.338193258
2024Q3,2024-07-01,STE,True,included,,Equity,Healthcare,sp500,ok,1757898,Revenues,2024-05-29,10-K,2022-03-31,4223403000,2024-07-01,218.5399932861328,125671817.83350627
2024Q3,2024-07-01,STEL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,russell2000,missing_required_revenue_fact_before_asof,1473844,,,,,,,,
2024Q3,2024-07-01,STEP,True,included,,Equity,Financials,nasdaq;russell2000,ok,1796022,Revenues,2024-05-24,10-K,2022-03-31,1365525000,2024-07-01,45.72999954223633,30275459.923095703
2024Q3,2024-07-01,STEX,False,raw_close_below_floor,,Equity,,nasdaq,ok,1530766,Revenues,2024-05-20,10-Q,2023-03-31,5000,2024-07-01,0.3499999940395355,1669409.5120036602
2024Q3,2024-07-01,STFS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002003061,,,,,,,,
2024Q3,2024-07-01,STGW,True,included,,Equity,,nasdaq;russell2000,ok,876883,Revenues,2024-05-02,10-Q,2023-03-31,622444000,2024-07-01,6.679999828338623,3700554.084545771
2024Q3,2024-07-01,STHO,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,0001953366,Revenues,2024-05-10,10-Q,2023-03-31,16786000,2024-07-01,11.329999923706055,445887.22373167676
2024Q3,2024-07-01,STI,True,included,low_liquidity_keep,Equity,,nasdaq,ok,0001881551,Revenues,2024-06-07,10-Q,2023-03-31,300,2024-07-01,25.0,1009060.4886266708
2024Q3,2024-07-01,STIM,False,raw_close_below_floor;adv_60d_below_hard_floor,,Equity,,nasdaq;russell2000,ok,1227636,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,15540000,2024-07-01,1.75,401377.4554506938
2024Q3,2024-07-01,STKE,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0001846839,,,,,,,,
2024Q3,2024-07-01,STKH,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001828098,,,,,,,,
2024Q3,2024-07-01,STKL,True,included,,Equity,,nasdaq;russell2000,ok,351834,Revenues,2024-05-08,10-Q,2023-04-01,154969000,2024-07-01,5.260000228881836,5032625.383048058
2024Q3,2024-07-01,STKS,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1399520,Revenues,2024-05-07,10-Q,2023-03-31,82556000,2024-07-01,4.199999809265137,732195.1256982485
2024Q3,2024-07-01,STLD,True,included,,Equity,Materials,sp500;nasdaq,ok,1022671,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,4893206000,2024-07-01,129.14999389648438,165857577.24822998
2024Q3,2024-07-01,STNE,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,1745431,,,,,,,,
2024Q3,2024-07-01,STNG,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,russell2000,sec_facts_no_us_gaap,1483934,,,,,,,,
2024Q3,2024-07-01,STOK,True,included,,Equity,,nasdaq;russell2000,ok,1623526,Revenues,2024-05-06,10-Q,2023-03-31,5152000,2024-07-01,13.869999885559082,12113108.091085752
2024Q3,2024-07-01,STRA,True,included,,Equity,,nasdaq;russell2000,ok,1013934,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,256606000,2024-07-01,108.80000305175781,17065410.191434223
2024Q3,2024-07-01,STRC,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1050446,Revenues,2024-05-01,10-Q,2023-03-31,121915000,,,
2024Q3,2024-07-01,STRD,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1050446,Revenues,2024-05-01,10-Q,2023-03-31,121915000,,,
2024Q3,2024-07-01,STRF,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1050446,Revenues,2024-05-01,10-Q,2023-03-31,121915000,,,
2024Q3,2024-07-01,STRK,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1050446,Revenues,2024-05-01,10-Q,2023-03-31,121915000,,,
2024Q3,2024-07-01,STRL,True,included,,Equity,Industrials,nasdaq;russell2000,ok,874238,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,403579000,2024-07-01,114.76000213623047,40199424.036725365
2024Q3,2024-07-01,STRO,True,included,,Equity,,nasdaq,ok,1382101,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-13,10-Q,2023-03-31,12674000,2024-07-01,30.5,3294819.141237259
2024Q3,2024-07-01,STRR,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1210708,Revenues,2024-05-10,10-Q,2023-03-31,43072000,2024-07-01,15.739999771118164,80044.54963366191
2024Q3,2024-07-01,STRRP,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1210708,Revenues,2024-05-10,10-Q,2023-03-31,43072000,2024-07-01,9.949999809265137,28072.508185704548
2024Q3,2024-07-01,STRS,False,adv_60d_below_hard_floor,,Equity,,nasdaq;russell2000,ok,885508,Revenues,2024-05-14,10-Q,2023-03-31,5802000,2024-07-01,25.229999542236328,166588.89930725098
2024Q3,2024-07-01,STRT,False,adv_60d_below_hard_floor,,Equity,,nasdaq;russell2000,ok,933034,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-02,360727000,2024-07-01,24.899999618530273,292146.65070215863
2024Q3,2024-07-01,STRW,False,adv_60d_below_hard_floor,,Equity,,russell2000,ok,0001782430,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-14,10-Q,2023-03-31,24247000,2024-07-01,11.800000190734863,237829.33836778006
2024Q3,2024-07-01,STRZ,False,missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,ok,929351,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-30,10-K,2022-03-31,3604300000,,,
2024Q3,2024-07-01,STSS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001737995,,,,,,,,
2024Q3,2024-07-01,STSSW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001737995,,,,,,,,
2024Q3,2024-07-01,STT,True,included,,Equity,Financials,sp500,ok,93751,Revenues,2024-05-02,10-Q,2023-03-31,3101000000,2024-07-01,73.55999755859375,174870433.2306544
2024Q3,2024-07-01,STTK,True,included,,Equity,,nasdaq,ok,1680367,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,57000,2024-07-01,3.990000009536743,3085620.2963240943
2024Q3,2024-07-01,STX,True,included,,Equity,Technology,sp500;nasdaq,ok,1137789,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,5782000000,2024-07-01,102.44000244140625,233711442.71273294
2024Q3,2024-07-01,STXS,False,raw_close_below_floor,,Equity,,russell2000,ok,1289340,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,6548000,2024-07-01,1.7699999809265137,839262.0038187504
2024Q3,2024-07-01,STZ,True,included,,Equity,,sp500,ok,16918,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-23,10-K,2022-02-28,8820700000,2024-07-01,256.2900085449219,304187067.8624217
2024Q3,2024-07-01,SUGP,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001969863,,,,,,,,
2024Q3,2024-07-01,SUIG,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1425355,Revenues,2012-11-15,10-Q,2012-09-30,12375,2024-07-01,2.9000000953674316,4545.256662766139
2024Q3,2024-07-01,SUIS,False,missing_local_sec_facts_file;missing_raw_yahoo_price,,Equity,,nasdaq,missing_local_sec_facts_file,,,,,,,,,
2024Q3,2024-07-01,SUNE,True,included,,Equity,,nasdaq,ok,22701,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,22065424,2024-07-01,13100.0,11965366.666666666
2024Q3,2024-07-01,SUNS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,0002012706,,,,,,,,
