quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason,revenue_filter_keep_under_10b,revenue_bucket,revenue_value_usd,revenue_value_millions,revenue_filter_reason,revenue_fact_name_bucketed,revenue_filed_bucketed,revenue_form_bucketed,revenue_period_end_bucketed,mandatory_index_constituent,mandatory_indexes,mandatory_index_name,pipeline_status,pipeline_missing_reason
2024Q3,FIX,1035983,0001558370-24-010175,2024-07-25,fix-20240725x8k.htm,fix-20240725xex99d1.htm;fix-20240725xex99d2.htm,,4592,17800,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$1B-$2B,1174640000,1174.64,keep_under_10b,Revenues,2024-04-25,10-Q,2023-03-31,True,SPY,Comfort Systems USA,doc_quality_passed,
2024Q3,FLEX,866374,0000866374-24-000031,2024-07-24,flex-20240719.htm,flexex991-7242024.htm,,5190,21140,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,24633000000,24633.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-17,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,FLNC,0001868941,0001868941-24-000057,2024-08-07,flnc-20240807.htm,flncq3fy24earningspressrel.htm,,3886,41053,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1008646000,1008.646,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FLR,1124198,0001628280-24-034274,2024-08-02,flr-20240802.htm,ex991q22024.htm,,4107,17523,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3752000000,3752.0,keep_under_10b,Revenues,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FLXS,37472,0000950170-24-098621,2024-08-19,flxs-20240819.htm,flxs-ex99_1.htm,,3682,19335,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,287873000,287.873,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FN,1408710,0001408710-24-000030,2024-08-19,fn-20240819.htm,fn-20240819xex991q424.htm,,11606,20329,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1989366000,1989.366,keep_under_10b,Revenues,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FNKO,1704711,0001704711-24-000130,2024-08-08,fnko-20240808.htm,ex-99188.htm,,3532,24356,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,251878000,251.878,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FOR,1406587,0001406587-24-000082,2024-07-18,for-20240718.htm,a6302024exhibit991.htm,,3483,14520,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,518200000,518.2,keep_under_10b,Revenues,2024-04-23,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FORM,1039399,0001039399-24-000025,2024-07-31,form-20240731.htm,ex9901-earningsreleasexq224.htm,,3637,21860,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,167448000,167.448,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,FORR,1023313,0001193125-24-188867,2024-07-30,d95974d8k.htm,d95974dex991.htm,,5300,11112,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,113670000,113.67,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FOX,1754301,0001628280-24-034974,2024-08-06,fox-20240806.htm,foxq42024earningsrelease.htm,,3513,25758,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,11881000000,11881.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,True,SPY,Fox Corporation (Class B),doc_quality_passed,
2024Q3,FOXA,1754301,0001628280-24-034974,2024-08-06,fox-20240806.htm,foxq42024earningsrelease.htm,,3513,25758,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,11881000000,11881.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,True,SPY,Fox Corporation (Class A),doc_quality_passed,
2024Q3,FOXF,1424929,0001424929-24-000105,2024-08-01,exhibit31secondamendedandr.htm,exhibit9912024q2pressrelea.htm,,79833,40079,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,399851000,399.851,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FRSH,1544522,0001544522-24-000046,2024-07-30,frsh-20240730.htm,q224quarterlyearningsrelea.htm,,3382,29243,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,137692000,137.692,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FRT,34903,0000034903-24-000055,2024-08-01,frt-20240801.htm,frt-06302024xex991.htm,,4470,80679,0,36,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,273059000,273.059,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Federal Realty Investment Trust,doc_quality_passed,
2024Q3,FSLR,1274494,0001274494-24-000032,2024-07-30,fslr-20240730.htm,ex991pressreleaseq2-2024.htm,,3352,17185,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,548286000,548.286,keep_under_10b,Revenues,2024-05-01,10-Q,2023-03-31,True,SPY,First Solar,doc_quality_passed,
2024Q3,FSTR,352825,0000352825-24-000174,2024-08-06,fstr-20240806.htm,ex-991q22024.htm,,4335,40327,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,118702000,118.702,keep_under_10b,SalesRevenueGoodsNet,2019-03-18,10-K,2017-03-31,False,,,doc_quality_passed,
2024Q3,FTAI,1590364,0001140361-24-033916,2024-07-24,ef20032834_8k.htm,ef20032834_ex99-1.htm,,4623,13536,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,292718000,292.718,keep_under_10b,Revenues,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FTDR,1727263,0000950170-24-088949,2024-08-01,ftdr-20240801.htm,ftdr-ex99_1.htm,,3428,27219,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,367000000,367.0,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FTNT,1262039,0001262039-24-000032,2024-08-06;2024-08-07,ftnt-20240806.htm,ftntq2-2024ex991.htm;ftntq2-2024ex991corrected.htm,,3227,31384,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included,True,$1B-$2B,1262300000,1262.3,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,True,QQQ;SPY,Fortinet,doc_quality_passed,
2024Q3,FTRE,0001965040,0001965040-24-000050,2024-08-12,ftre-20240812.htm,exhibit991-pressreleasedat.htm,,3463,24105,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2837000000,2837.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-24,10-Q,2022-12-31,False,,,doc_quality_passed,
2024Q3,FTV,1659166,0001659166-24-000146,2024-07-24,ftv-20240724.htm,q22024-ex991.htm,,3729,31625,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1460700000,1460.7,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,True,SPY,Fortive,doc_quality_passed,
2024Q3,FUBO,1484769,0001493152-24-030365,2024-08-06,form8-k.htm,ex99-1.htm;ex99-2.htm,,3596,62863,0,59,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,324374000,324.374,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FWONA,1560385,0001560385-24-000019,2024-08-09;2024-09-03,lmca-20240808x8k.htm,lmca-20240808xex99d1.htm,,4446,42860,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2556000000,2556.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FWONK,1560385,0001560385-24-000019,2024-08-09;2024-09-03,lmca-20240808x8k.htm,lmca-20240808xex99d1.htm,,4446,42860,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2556000000,2556.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FWRD,912728,0001628280-24-035637,2024-08-07,fwrd-20240807.htm,a2q24resultspresentation.htm;exhibit991q22024pressrelea.htm,,3857,46333,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,357709000,357.709,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,FWRG,1789940,0001789940-24-000115,2024-08-06,fwrg-20240806.htm,exhibit991q22024.htm,,3893,24438,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,211406000,211.406,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-26,False,,,doc_quality_passed,
2024Q3,GATX,40211,0000040211-24-000063,2024-07-23,gatx-20240723.htm,a2q24earningsreleaseex991.htm,,3635,31500,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,338900000,338.9,keep_under_10b,Revenues,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GBTG,1820872,0001820872-24-000039,2024-08-06,gbtg-20240806.htm,amexgbtq22024earningsrelea.htm,,3589,34777,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,578000000,578.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GBX,923120,0001193125-24-175952,2024-07-08,d862272d8k.htm,d862272dex991.htm,,3522,23810,0,53,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1888500000,1888.5,keep_under_10b,Revenues,2024-04-05,10-Q,2023-02-28,False,,,doc_quality_passed,
2024Q3,GCO,18498,0000950170-24-104228,2024-09-06,gco-20240906.htm,gco-ex99_1.htm;gco-ex99_2.htm,,3958,43100,0,18,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,483332000,483.332,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-13,10-Q,2023-04-29,False,,,doc_quality_passed,
2024Q3,GCT,0001857816,0001857816-24-000179,2024-08-06,gct-20240806.htm,a2024-08x6x8xkex991earning.htm,,3660,22556,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,127797000,127.797,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GD,40533,0000040533-24-000033,2024-07-24,gd-20240724.htm,gd-20240630exhibit991.htm,,2903,20031,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,9881000000,9881.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-04-02,True,SPY,General Dynamics,doc_quality_passed,
2024Q3,GDDY,1609711,0001609711-24-000132,2024-08-01,gddy-20240801.htm,gddyex991-20240630xq2earni.htm,,3498,29524,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1036000000,1036.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,True,SPY,GoDaddy,doc_quality_passed,
2024Q3,GDEN,1071255,0001071255-24-000090,2024-08-08,gden-20240808.htm,a63024eprex991.htm,,3557,13607,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,278051000,278.051,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GDOT,1386278,0001386278-24-000041,2024-08-08,gdot-20240808.htm,a06302024-exb9901earningsr.htm,,3304,40993,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,416380000,416.38,keep_under_10b,Revenues,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GDRX,1809519,0001809519-24-000162,2024-08-08,gdrx-20240808.htm,gdrxq224-exx991pressrelease.htm,,3651,36959,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,183986000,183.986,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GE,40545,0000040545-24-000174,2024-07-23,ge-20240723.htm,ge2q2024earningsrelease.htm,,4164,25483,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,14486000000,14486.0,remove_revenue_10b_plus,Revenues,2024-04-23,10-Q,2023-03-31,True,SPY,GE Aerospace,doc_quality_passed,
2024Q3,GEF,43920,0000043920-24-000045,2024-09-03,gef-20240903.htm,gef2024q38-kerex991.htm;gef2024q38-kerex992.htm,,5110,84808,0,13,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$1B-$2B,1708300000,1708.3,keep_under_10b,SalesRevenueNet,2018-06-08,10-Q,2017-04-30,False,,,doc_quality_passed,
2024Q3,GEHC,0001932393,0001932393-24-000043,2024-07-31,gehc-20240731.htm,release2q24earnings.htm,,3484,32095,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,4707000000,4707.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,True,QQQ;SPY,GE HealthCare,doc_quality_passed,
2024Q3,GEN,849399,0000849399-24-000040,2024-08-01,gen-20240801.htm,ex9901q1fy25.htm,,3748,29044,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2796000000,2796.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-16,10-K,2022-04-01,True,SPY,Gen Digital,doc_quality_passed,
2024Q3,GEO,923796,0001193125-24-198888,2024-08-12,d750002d8k.htm,d750002dex991.htm;d750002dex992.htm,,9971,79811,0,34,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,608209000,608.209,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GETY,0001898496,0001628280-24-036345,2024-08-09,gety-20240809.htm,gety-20240630xex991.htm,,3529,30115,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,235642000,235.642,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GEV,0001996810,0001996810-24-000065,2024-07-24,gev-20240724.htm,gev2q2024earningsrelease.htm,,3431,34705,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,6822000000,6822.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,True,SPY,GE Vernova,doc_quality_passed,
2024Q3,GFF,50725,0000050725-24-000091,2024-08-07,gff-20240807.htm,gffq32024exhibit991.htm,,3330,28219,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1360368000,1360.368,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GH,1576280,0001576280-24-000189,2024-08-07,gh-20240807.htm,gh-06302024xexhibit991.htm,,3429,20966,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,128714000,128.714,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GHC,104889,0000104889-24-000042,2024-07-31,ghc-20240731.htm,a2024q28-kexhibit991.htm,,2926,24985,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1031546000,1031.546,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GHM,716314,0001193125-24-195406,2024-08-07,d867574d8k.htm,d867574dex991.htm;d867574dex992.htm,,3748,31174,0,26,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,122814000,122.814,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-07,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,GIC,945114,0000945114-24-000045,2024-07-30,gic-20240730.htm,gicform99106302024.htm,,3854,11430,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,273800000,273.8,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GIII,821002,0001558370-24-012596,2024-09-05,giii-20240905x8k.htm,giii-20240905xex99d1.htm,,4064,25555,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,529042000,529.042,keep_under_10b,SalesRevenueGoodsNet,2018-06-11,10-Q,2017-04-30,False,,,doc_quality_passed,
2024Q3,GILD,882095,0000882095-24-000020,2024-08-08,gild-20240808.htm,exhibit991earningspressrel.htm,,4523,40924,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,6352000000,6352.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,True,QQQ;SPY,Gilead Sciences,doc_quality_passed,
2024Q3,GIS,40704,0001193125-24-221059,2024-09-18,d805015d8k.htm,d805015dex99.htm,,4166,42099,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2134300000,2134.3,keep_under_10b,Revenues,2024-06-26,10-K,2022-05-29,True,SPY,General Mills,doc_quality_passed,
2024Q3,GL,320335,0000320335-24-000044,2024-07-24,gl-20240724.htm,q2fy2024earningsrelease.htm,,3656,23483,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1321318000,1321.318,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,True,SPY,Globe Life,doc_quality_passed,
2024Q3,GLPI,1575965,0001628280-24-033129,2024-07-26,glpi-20240726.htm,glpi-2024630ex991.htm,,3483,45240,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,355214000,355.214,keep_under_10b,Revenues,2024-04-25,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GLW,24741,0001206774-24-000650,2024-07-08;2024-07-30,glw4353151-8k.htm,glw4353151-ex991.htm,,4317,12275,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3178000000,3178.0,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Corning Inc.,doc_quality_passed,
2024Q3,GM,1467858,0001467858-24-000100,2024-07-23,gm-20240723.htm,gmq22024pressreleaseandfin.htm,,3217,41963,0,23,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,39985000000,39985.0,remove_revenue_10b_plus,Revenues,2024-04-23,10-Q,2023-03-31,True,SPY,General Motors,doc_quality_passed,
2024Q3,GNE,1528356,0001213900-24-065370,2024-08-06,gne-20240806.htm,ex991_1.htm,,3928,26372,0,32,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,105276000,105.276,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GNTX,355811,0000355811-24-000035,2024-07-26,gntx-20240726.htm,exhibit99106302024.htm,,3186,18008,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,550761311,550.761,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GNW,1276520,0001193125-24-189943,2024-07-31,d834496d8k.htm,d834496dex991.htm;d834496dex992.htm,,4102,106036,0,174,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$1B-$2B,1854000000,1854.0,keep_under_10b,Revenues,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GO,1771515,0001771515-24-000128,2024-08-06,go-20240806.htm,a2024q2exhibit991.htm,,3564,26598,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,965467000,965.467,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,GOLD,1591588,0000950170-24-102493,2024-09-03,amrk-20240829.htm,amrk-ex99_1.htm,,3343,66205,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,6167206000,6167.206,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GOLF,1672013,0001672013-24-000043,2024-08-06,golf-20240806.htm,ex991-q22024.htm,,3547,33802,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,686290000,686.29,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GOOG,1652044,0001652044-24-000076,2024-07-23,goog-20240723.htm,googexhibit991q22024.htm,,4339,21496,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,>$50B,69787000000,69787.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,QQQ;SPY,Alphabet Inc. (Class C),doc_quality_passed,
2024Q3,GOOGL,1652044,0001652044-24-000076,2024-07-23,goog-20240723.htm,googexhibit991q22024.htm,,4339,21496,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,>$50B,69787000000,69787.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,QQQ;SPY,Alphabet Inc. (Class A),doc_quality_passed,
2024Q3,GPC,40987,0000040987-24-000175,2024-07-23,gpc-20240723.htm,gpc-earnq22024.htm,,3594,24249,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,5765118000,5765.118,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-18,10-Q,2023-03-31,True,SPY,Genuine Parts Company,doc_quality_passed,
2024Q3,GPI,1031203,0001031203-24-000055,2024-07-24;2024-07-25,gpi-20240724.htm,a2024q2exhibit991.htm;d869242dex991.htm;d869242dex992.htm,,3571,68609,0,34,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included,True,$2B-$10B,4130000000,4130.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GPN,1123360,0001123360-24-000024,2024-08-07,gpn-20240807.htm,exhibit99120240630.htm,,3742,43068,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2292447000,2292.447,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,True,SPY,Global Payments,doc_quality_passed,
2024Q3,GPOR,874499,0001213900-24-065656,2024-08-06,ea0210682-8k_gulfport.htm,ea021068201ex99-1_gulfport.htm;ea021068201ex99-2_gulfport.htm,,3841,45736,0,44,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,731221000,731.221,keep_under_10b,Revenues,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GRBK,1373670,0001373670-24-000060,2024-07-31,grbk-20240731.htm,a2q2ex99earningsrelease.htm,,4135,20420,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,452061000,452.061,keep_under_10b,Revenues,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GRC,42682,0001193125-24-186248,2024-07-26,d819816d8k.htm,d819816dex99.htm,,2874,23758,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,406150000,406.15,keep_under_10b,SalesRevenueNet,2018-02-23,10-K,2015-12-31,False,,,doc_quality_passed,
2024Q3,GRMN,1121788,0000950170-24-088226,2024-07-31,grmn-20240731.htm,grmn-ex99_1.htm,,3593,23138,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1147424000,1147.424,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-04-01,True,SPY,Garmin,doc_quality_passed,
2024Q3,GRPN,1490281,0001490281-24-000123,2024-07-30,grpn-20240730.htm,a2024q28-kxexhibit991.htm,,3167,36288,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,121611000,121.611,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GT,42582,0001193125-24-190019,2024-07-31,d874126d8k.htm,d874126dex991.htm,,2793,25227,0,24,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,4941000000,4941.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,GTLB,1653482,0001628280-24-039118,2024-09-03,gtlb-20240903.htm,gitlab-ex99120240731fy25.htm,,5734,24971,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,126878000,126.878,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-04,10-Q,2023-04-30,False,,,doc_quality_passed,
2024Q3,GTLS,892553,0000892553-24-000132,2024-08-02,chartindustriesq22024ear.htm,exhibit991gtls-20240630pre.htm,,43471,55742,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,531500000,531.5,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
